,dataset,#teams,#skills,#experts
879,2,3,[s0-s1],[m1-m1160-m1161]
1793,5,5,[s0-s1-s3-s5-s10],[m1-m201-m563-m685-m818]
3174,3,3,[s0-s3-s10],[m398-m839-m840]
732,1,4,[s4],[m882-m883-m928-m1088]
769,1,4,[s1],[m924-m931-m949-m1079]
2947,1,9,[s1],[m856-m893-m922-m923-m931-m938-m947-m961-m1032]
2991,0,5,[],[m922-m930-m964-m1032-m1132]
0,3,4,[s0-s3-s8],[m1-m131-m249-m252]
696,1,3,[s4],[m884-m928-m998]
1464,1,3,[s1],[m646-m648-m649]
722,1,3,[s4],[m139-m1055-m1056]
720,1,5,[s4],[m881-m883-m884-m928-m1070]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
789,1,5,[s1],[m856-m931-m964-m1014-m1032]
0,4,8,[s0-s1-s3-s10],[m84-m133-m310-m311-m318-m437-m589-m598]
0,2,7,[s1-s13],[m883-m923-m924-m927-m930-m931-m965]
210,9,4,[s0-s1-s2-s3-s6-s9-s10-s11-s17],[m127-m128-m129-m130]
756,1,16,[s0],[m679-m789-m797-m983-m986-m987-m989-m991-m1020-m1046-m1047-m1125-m1126-m1127-m1128-m1129]
808,1,7,[s1],[m922-m931-m938-m939-m1015-m1016-m1032]
711,0,5,[],[m883-m923-m958-m1018-m1023]
1667,1,3,[s10],[m1170-m1171-m1193]
795,1,4,[s1],[m1010-m1011-m1012-m1144]
754,1,8,[s1],[m883-m924-m927-m930-m931-m958-m1022-m1024]
476,1,4,[s4],[m882-m883-m884-m928]
0,5,12,[s3-s4-s8-s10-s14],[m567-m569-m575-m576-m577-m777-m778-m842-m843-m844-m854-m876]
1993,1,3,[s1],[m1-m884-m928]
474,0,3,[],[m922-m923-m931]
0,1,4,[s1],[m893-m960-m964-m1032]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
860,1,8,[s0],[m1-m789-m792-m807-m1025-m1026-m1072-m1130]
862,1,3,[s1],[m923-m957-m958]
768,2,9,[s0-s1],[m1-m679-m789-m790-m792-m995-m1073-m1099-m1100]
711,0,5,[],[m883-m923-m958-m1018-m1023]
769,1,4,[s1],[m924-m931-m949-m1079]
408,0,3,[],[m856-m922-m923]
720,1,5,[s4],[m881-m883-m884-m928-m1070]
723,1,3,[s1],[m924-m931-m949]
518,1,4,[s1],[m923-m930-m957-m958]
0,1,12,[s1],[m856-m922-m923-m927-m930-m931-m945-m946-m947-m964-m1001-m1032]
1355,0,6,[],[m881-m882-m884-m928-m1070-m1090]
748,1,4,[s1],[m923-m930-m958-m1018]
887,1,8,[s1],[m1011-m1012-m1050-m1136-m1137-m1143-m1144-m1155]
1216,1,5,[s1],[m788-m789-m798-m1025-m1073]
1478,0,3,[],[m922-m930-m1032]
2690,0,3,[],[m964-m1032-m1156]
785,1,3,[s1],[m883-m958-m1018]
517,1,6,[s1],[m856-m894-m922-m923-m938-m939]
747,1,3,[s1],[m1010-m1011-m1012]
415,0,4,[],[m894-m931-m938-m964]
743,0,4,[],[m1102-m1103-m1104-m1105]
967,1,3,[s10],[m1147-m1148-m1151]
809,2,6,[s0-s1],[m1-m789-m790-m1073-m1096-m1131]
446,1,3,[s4],[m881-m883-m928]
722,1,3,[s4],[m139-m1055-m1056]
1260,1,6,[s1],[m1-m6-m59-m131-m308-m309]
0,1,4,[s3],[m205-m530-m601-m669]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
595,1,4,[s3],[m397-m890-m891-m892]
553,1,11,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969]
0,1,3,[s9],[m6-m59-m425]
476,1,4,[s4],[m882-m883-m884-m928]
442,0,6,[],[m922-m930-m933-m934-m935-m936]
1321,1,6,[s1],[m856-m893-m894-m924-m931-m1001]
511,1,7,[s1],[m883-m924-m927-m930-m958-m1022-m1024]
358,3,4,[s1-s3-s4],[m373-m430-m888-m889]
0,2,4,[s3-s8],[m824-m825-m826-m880]
841,0,3,[],[m856-m894-m924]
727,2,3,[s3-s4],[m1059-m1060-m1061]
408,0,3,[],[m856-m922-m923]
3175,1,5,[s1],[m789-m798-m1025-m1073-m1096]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
476,1,4,[s4],[m882-m883-m884-m928]
168,1,3,[s1],[m537-m574-m716]
729,3,8,[s1-s4-s10],[m1062-m1063-m1064-m1065-m1066-m1067-m1068-m1069]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
1569,1,5,[s1],[m856-m924-m927-m931-m1080]
474,0,3,[],[m922-m923-m931]
839,0,5,[],[m856-m894-m924-m931-m969]
905,3,5,[s0-s1-s3],[m6-m59-m581-m680-m774]
3159,0,11,[],[m567-m569-m577-m777-m778-m842-m843-m855-m857-m860-m867]
435,0,4,[],[m856-m922-m948-m971]
747,1,3,[s1],[m1010-m1011-m1012]
839,0,5,[],[m856-m894-m924-m931-m969]
3176,1,3,[s10],[m127-m128-m129]
812,1,8,[s1],[m856-m894-m922-m923-m931-m938-m939-m1032]
3264,6,3,[s0-s3-s4-s5-s6-s8],[m6-m27-m59]
908,0,4,[],[m1-m923-m957-m958]
2130,1,7,[s1],[m856-m893-m894-m927-m930-m931-m1107]
872,1,3,[s1],[m964-m1032-m1044]
792,3,4,[s1-s3-s4],[m882-m883-m928-m1090]
2994,0,3,[],[m922-m930-m961]
3177,1,5,[s1],[m856-m894-m924-m962-m969]
0,2,4,[s1-s17],[m1-m131-m308-m560]
1698,1,4,[s4],[m881-m883-m928-m980]
799,3,4,[s1-s3-s4],[m397-m890-m891-m892]
445,1,7,[s1],[m883-m923-m924-m927-m930-m931-m965]
696,1,3,[s4],[m884-m928-m998]
792,3,4,[s1-s3-s4],[m882-m883-m928-m1090]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
2435,2,3,[s1-s17],[m1-m598-m684]
720,1,5,[s4],[m881-m883-m884-m928-m1070]
777,1,17,[s1],[m679-m789-m791-m983-m984-m985-m986-m987-m988-m989-m990-m991-m992-m993-m994-m995-m996]
1013,1,9,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022-m1032]
0,2,3,[s3-s4],[m6-m9-m22]
1969,0,3,[],[m922-m930-m1108]
408,0,3,[],[m856-m922-m923]
1074,1,3,[s1],[m924-m931-m1079]
418,1,8,[s1],[m856-m893-m922-m923-m927-m931-m938-m963]
0,1,4,[s4],[m881-m883-m928-m1080]
57,1,3,[s1],[m1-m6-m523]
786,1,3,[s1],[m893-m931-m1032]
408,0,3,[],[m856-m922-m923]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
2558,1,6,[s1],[m856-m893-m894-m924-m931-m1048]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
3005,1,5,[s1],[m883-m958-m1018-m1027-m1142]
408,0,3,[],[m856-m922-m923]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
496,1,5,[s1],[m922-m938-m939-m1015-m1016]
595,1,4,[s3],[m397-m890-m891-m892]
1633,0,5,[],[m1011-m1050-m1137-m1143-m1144]
834,1,5,[s1],[m883-m923-m958-m1018-m1023]
0,2,3,[s3-s4],[m171-m202-m740]
785,1,3,[s1],[m883-m958-m1018]
3178,1,6,[s1],[m883-m923-m958-m1018-m1023-m1095]
457,1,6,[s4],[m883-m884-m928-m979-m997-m998]
839,0,5,[],[m856-m894-m924-m931-m969]
1379,1,4,[s10],[m78-m81-m635-m662]
408,0,3,[],[m856-m922-m923]
750,1,7,[s1],[m856-m893-m894-m924-m925-m926-m931]
3134,1,6,[s1],[m883-m923-m958-m1018-m1023-m1087]
746,1,11,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m931-m957-m958]
926,3,3,[s1-s3-s17],[m820-m821-m822]
2445,1,4,[s1],[m856-m894-m924-m999]
3179,1,11,[s4],[m148-m159-m160-m162-m173-m175-m177-m192-m307-m422-m432]
746,1,11,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m931-m957-m958]
806,1,7,[s0],[m487-m488-m489-m1114-m1116-m1117-m1118]
725,1,3,[s1],[m924-m931-m969]
1109,1,6,[s1],[m856-m894-m924-m927-m931-m1042]
521,1,6,[s1],[m856-m923-m930-m939-m958-m1003]
1205,1,14,[s1],[m789-m790-m792-m794-m1072-m1097-m1130-m1131-m1154-m1164-m1165-m1166-m1167-m1168]
0,0,10,[],[m567-m577-m594-m777-m778-m843-m852-m854-m857-m874]
595,1,4,[s3],[m397-m890-m891-m892]
412,1,9,[s1],[m856-m922-m923-m927-m930-m931-m945-m946-m947]
715,0,3,[],[m923-m947-m958]
283,10,6,[s0-s2-s3-s4-s8-s10-s11-s12-s14-s15],[m283-m556-m557-m558-m559-m742]
0,0,4,[],[m136-m205-m530-m601]
743,0,4,[],[m1102-m1103-m1104-m1105]
931,2,3,[s0-s1],[m1-m1177-m1189]
0,1,6,[s9],[m209-m300-m303-m372-m497-m666]
2185,1,9,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022-m1095]
2245,1,3,[s1],[m958-m1138-m1176]
453,1,3,[s1],[m924-m940-m941]
458,1,3,[s4],[m882-m883-m928]
715,0,3,[],[m923-m947-m958]
3180,1,3,[s4],[m1-m6-m326]
3049,2,3,[s0-s1],[m1-m202-m505]
1064,1,10,[s1],[m883-m924-m930-m931-m938-m957-m958-m965-m1032-m1079]
435,0,4,[],[m856-m922-m948-m971]
743,0,4,[],[m1102-m1103-m1104-m1105]
0,0,6,[],[m777-m843-m852-m855-m867-m876]
515,1,8,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022]
1202,1,5,[s4],[m882-m883-m884-m928-m1163]
0,3,8,[s1-s4-s17],[m7-m8-m126-m178-m179-m180-m359-m360]
745,3,11,[s1-s4-s10],[m1062-m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1085-m1092-m1093]
517,1,6,[s1],[m856-m894-m922-m923-m938-m939]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
841,0,3,[],[m856-m894-m924]
732,1,4,[s4],[m882-m883-m928-m1088]
758,1,3,[s1],[m477-m478-m479]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
736,1,8,[s1],[m883-m923-m924-m927-m930-m931-m965-m1032]
808,1,7,[s1],[m922-m931-m938-m939-m1015-m1016-m1032]
783,1,6,[s1],[m922-m931-m938-m939-m1015-m1016]
718,1,4,[s1],[m856-m924-m927-m931]
3181,1,6,[s1],[m856-m893-m894-m924-m931-m1042]
2146,1,7,[s1],[m856-m893-m894-m924-m931-m1032-m1054]
0,1,4,[s4],[m881-m883-m894-m928]
778,0,4,[],[m856-m894-m924-m969]
778,0,4,[],[m856-m894-m924-m969]
408,0,3,[],[m856-m922-m923]
3341,1,3,[s3],[m1-m7-m136]
167,4,24,[s3-s4-s14-s15],[m214-m215-m216-m217-m218-m219-m220-m221-m222-m223-m224-m225-m226-m227-m228-m229-m230-m231-m232-m233-m234-m486-m603-m604]
505,1,6,[s1],[m856-m893-m894-m924-m925-m926]
1177,1,4,[s1],[m923-m947-m958-m1142]
1039,2,7,[s0-s1],[m1-m790-m792-m1025-m1073-m1096-m1097]
415,0,4,[],[m894-m931-m938-m964]
746,1,11,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m931-m957-m958]
827,2,14,[s1-s10],[m540-m1062-m1064-m1066-m1068-m1074-m1075-m1076-m1077-m1078-m1082-m1084-m1085-m1086]
676,2,3,[s3-s4],[m1-m919-m920]
0,2,3,[s11-s17],[m1-m716-m967]
1232,1,7,[s0],[m789-m790-m793-m798-m1071-m1072-m1073]
727,2,3,[s3-s4],[m1059-m1060-m1061]
753,2,8,[s1-s10],[m540-m1064-m1066-m1074-m1075-m1076-m1077-m1078]
1137,10,3,[s0-s1-s2-s3-s5-s6-s7-s9-s10-s17],[m127-m128-m129]
723,1,3,[s1],[m924-m931-m949]
0,5,16,[s3-s4-s10-s14-s15],[m731-m777-m778-m843-m845-m852-m853-m854-m855-m860-m874-m875-m877-m886-m937-m1017]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
3182,7,14,[s0-s2-s3-s4-s10-s14-s15],[m169-m378-m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m391]
3273,1,4,[s2],[m13-m22-m122-m207]
785,1,3,[s1],[m883-m958-m1018]
796,1,4,[s1],[m924-m931-m940-m941]
418,1,8,[s1],[m856-m893-m922-m923-m927-m931-m938-m963]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
1735,1,3,[s1],[m1009-m1011-m1012]
786,1,3,[s1],[m893-m931-m1032]
783,1,6,[s1],[m922-m931-m938-m939-m1015-m1016]
418,1,8,[s1],[m856-m893-m922-m923-m927-m931-m938-m963]
732,1,4,[s4],[m882-m883-m928-m1088]
0,2,3,[s1-s2],[m6-m193-m678]
263,6,9,[s0-s3-s4-s8-s14-s16],[m466-m467-m468-m514-m582-m583-m584-m585-m602]
826,0,4,[],[m882-m883-m923-m1090]
0,5,12,[s3-s4-s10-s14-s15],[m777-m778-m832-m843-m845-m854-m855-m860-m877-m879-m886-m937]
445,1,7,[s1],[m883-m923-m924-m927-m930-m931-m965]
804,1,7,[s4],[m883-m884-m928-m979-m997-m998-m1090]
1343,1,7,[s1],[m856-m923-m930-m939-m958-m1003-m1049]
728,1,3,[s1],[m893-m931-m938]
2069,0,4,[],[m418-m538-m655-m656]
3183,1,3,[s1],[m74-m125-m136]
917,0,6,[],[m856-m893-m894-m924-m931-m1032]
760,1,8,[s4],[m881-m882-m883-m928-m979-m981-m1090-m1119]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
734,1,3,[s1],[m964-m1032-m1090]
408,0,3,[],[m856-m922-m923]
553,1,11,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969]
1023,1,3,[s1],[m924-m931-m1032]
3041,0,7,[],[m922-m930-m933-m934-m935-m936-m1089]
487,3,18,[s1-s10-s14],[m182-m183-m184-m185-m187-m271-m320-m347-m348-m349-m350-m351-m352-m470-m480-m481-m482-m711]
780,0,4,[],[m856-m922-m923-m964]
710,1,4,[s1],[m856-m894-m924-m927]
743,0,4,[],[m1102-m1103-m1104-m1105]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
0,1,6,[s1],[m1-m788-m789-m790-m794-m795]
749,1,8,[s1],[m856-m893-m922-m923-m931-m938-m947-m1032]
909,3,3,[s3-s4-s14],[m785-m786-m787]
412,1,9,[s1],[m856-m922-m923-m927-m930-m931-m945-m946-m947]
435,0,4,[],[m856-m922-m948-m971]
3184,1,5,[s1],[m923-m930-m958-m1018-m1095]
106,2,3,[s3-s4],[m671-m672-m673]
518,1,4,[s1],[m923-m930-m957-m958]
743,0,4,[],[m1102-m1103-m1104-m1105]
518,1,4,[s1],[m923-m930-m957-m958]
235,1,3,[s1],[m323-m324-m325]
1444,1,9,[s1],[m883-m924-m927-m930-m931-m958-m999-m1022-m1024]
442,0,6,[],[m922-m930-m933-m934-m935-m936]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
754,1,8,[s1],[m883-m924-m927-m930-m931-m958-m1022-m1024]
783,1,6,[s1],[m922-m931-m938-m939-m1015-m1016]
723,1,3,[s1],[m924-m931-m949]
729,3,8,[s1-s4-s10],[m1062-m1063-m1064-m1065-m1066-m1067-m1068-m1069]
937,1,3,[s14],[m377-m1179-m1180]
1423,0,3,[],[m922-m930-m1048]
458,1,3,[s4],[m882-m883-m928]
2230,1,3,[s1],[m958-m1018-m1049]
517,1,6,[s1],[m856-m894-m922-m923-m938-m939]
3196,1,5,[s1],[m924-m931-m940-m941-m1054]
2058,1,5,[s1],[m924-m931-m940-m941-m1142]
743,0,4,[],[m1102-m1103-m1104-m1105]
1043,3,3,[s3-s4-s8],[m6-m375-m472]
769,1,4,[s1],[m924-m931-m949-m1079]
442,0,6,[],[m922-m930-m933-m934-m935-m936]
903,1,3,[s14],[m377-m1179-m1181]
1402,2,7,[s1-s10],[m540-m1064-m1066-m1074-m1076-m1077-m1078]
734,1,3,[s1],[m964-m1032-m1090]
809,2,6,[s0-s1],[m1-m789-m790-m1073-m1096-m1131]
743,0,4,[],[m1102-m1103-m1104-m1105]
722,1,3,[s4],[m139-m1055-m1056]
720,1,5,[s4],[m881-m883-m884-m928-m1070]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
442,0,6,[],[m922-m930-m933-m934-m935-m936]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
956,4,3,[s3-s4-s8-s10],[m1-m757-m966]
1923,1,3,[s1],[m958-m1014-m1058]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
696,1,3,[s4],[m884-m928-m998]
2524,1,3,[s1],[m856-m931-m1042]
655,2,3,[s1-s17],[m1-m716-m967]
758,1,3,[s1],[m477-m478-m479]
2659,1,3,[s3],[m778-m832-m850]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
3185,1,5,[s1],[m856-m894-m924-m969-m1108]
3186,2,3,[s1-s3],[m1-m74-m125]
2319,2,4,[s3-s4],[m20-m64-m70-m122]
515,1,8,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022]
1404,0,4,[],[m922-m930-m964-m1032]
0,1,3,[s1],[m931-m1101-m1108]
457,1,6,[s4],[m883-m884-m928-m979-m997-m998]
458,1,3,[s4],[m882-m883-m928]
607,1,3,[s1],[m923-m947-m958]
731,1,3,[s1],[m924-m1032-m1079]
2913,3,5,[s0-s1-s10],[m1-m310-m726-m727-m818]
743,0,4,[],[m1102-m1103-m1104-m1105]
725,1,3,[s1],[m924-m931-m969]
0,1,3,[s0],[m1-m255-m260]
411,1,6,[s4],[m881-m882-m883-m884-m928-m929]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
937,1,3,[s14],[m377-m1179-m1180]
572,6,26,[s0-s1-s3-s10-s12-s16],[m197-m198-m199-m200-m714-m827-m828-m901-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m973-m974]
396,1,3,[s1],[m1-m7-m8]
862,1,3,[s1],[m923-m957-m958]
0,1,3,[s1],[m893-m1112-m1134]
796,1,4,[s1],[m924-m931-m940-m941]
3187,1,12,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969-m1035]
0,0,6,[],[m842-m843-m857-m860-m875-m877]
1478,0,3,[],[m922-m930-m1032]
723,1,3,[s1],[m924-m931-m949]
841,0,3,[],[m856-m894-m924]
412,1,9,[s1],[m856-m922-m923-m927-m930-m931-m945-m946-m947]
0,4,15,[s3-s4-s14-s15],[m567-m569-m575-m576-m596-m597-m735-m777-m778-m834-m837-m842-m844-m845-m857]
411,1,6,[s4],[m881-m882-m883-m884-m928-m929]
457,1,6,[s4],[m883-m884-m928-m979-m997-m998]
1101,1,7,[s1],[m856-m894-m922-m923-m938-m939-m960]
0,4,5,[s3-s4-s14-s15],[m1-m428-m878-m975-m976]
2382,1,3,[s1],[m465-m1011-m1012]
811,2,25,[s0-s1],[m449-m686-m687-m688-m689-m690-m691-m692-m693-m694-m695-m696-m697-m698-m699-m700-m701-m702-m703-m704-m705-m706-m707-m708-m709]
740,1,3,[s1],[m856-m931-m938]
476,1,4,[s4],[m882-m883-m884-m928]
505,1,6,[s1],[m856-m893-m894-m924-m925-m926]
722,1,3,[s4],[m139-m1055-m1056]
3188,0,15,[],[m567-m569-m575-m576-m577-m594-m596-m597-m777-m778-m833-m842-m843-m844-m851]
0,3,5,[s3-s14-s15],[m569-m576-m777-m857-m860]
1219,3,4,[s0-s1-s10],[m236-m590-m593-m921]
777,1,17,[s1],[m679-m789-m791-m983-m984-m985-m986-m987-m988-m989-m990-m991-m992-m993-m994-m995-m996]
804,1,7,[s4],[m883-m884-m928-m979-m997-m998-m1090]
729,3,8,[s1-s4-s10],[m1062-m1063-m1064-m1065-m1066-m1067-m1068-m1069]
1541,0,5,[],[m856-m922-m923-m964-m1132]
841,0,3,[],[m856-m894-m924]
734,1,3,[s1],[m964-m1032-m1090]
446,1,3,[s4],[m881-m883-m928]
510,1,3,[s1],[m856-m893-m927]
749,1,8,[s1],[m856-m893-m922-m923-m931-m938-m947-m1032]
415,0,4,[],[m894-m931-m938-m964]
696,1,3,[s4],[m884-m928-m998]
0,5,5,[s0-s1-s3-s10-s17],[m1-m125-m171-m590-m726]
917,0,6,[],[m856-m893-m894-m924-m931-m1032]
1394,1,12,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m931-m957-m958-m1048]
715,0,3,[],[m923-m947-m958]
518,1,4,[s1],[m923-m930-m957-m958]
820,0,6,[],[m856-m894-m924-m931-m969-m1032]
440,1,7,[s1],[m856-m893-m922-m923-m931-m938-m947]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
2963,1,12,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m962-m969]
2283,1,13,[s1],[m883-m893-m894-m924-m927-m930-m931-m938-m957-m958-m969-m1032-m1080]
2589,1,6,[s1],[m883-m923-m958-m1018-m1023-m1134]
829,3,5,[s1-s3-s4],[m1059-m1060-m1061-m1157-m1158]
881,0,3,[],[m923-m957-m958]
727,2,3,[s3-s4],[m1059-m1060-m1061]
734,1,3,[s1],[m964-m1032-m1090]
496,1,5,[s1],[m922-m938-m939-m1015-m1016]
2335,1,14,[s0],[m676-m789-m792-m794-m795-m983-m986-m987-m989-m991-m992-m993-m1045-m1097]
0,2,3,[s3-s4],[m205-m396-m670]
474,0,3,[],[m922-m923-m931]
696,1,3,[s4],[m884-m928-m998]
458,1,3,[s4],[m882-m883-m928]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
743,0,4,[],[m1102-m1103-m1104-m1105]
718,1,4,[s1],[m856-m924-m927-m931]
734,1,3,[s1],[m964-m1032-m1090]
746,1,11,[s1],[m856-m883-m893-m894-m923-m924-m927-m930-m931-m957-m958]
838,8,9,[s0-s1-s3-s5-s10-s14-s15-s17],[m1-m125-m202-m297-m504-m599-m683-m726-m818]
0,1,5,[s1],[m923-m930-m958-m1018-m1035]
1596,1,7,[s0],[m487-m488-m1114-m1115-m1116-m1117-m1118]
415,0,4,[],[m894-m931-m938-m964]
0,3,12,[s3-s10-s15],[m524-m567-m569-m576-m577-m594-m777-m778-m842-m852-m860-m886]
415,0,4,[],[m894-m931-m938-m964]
761,1,8,[s1],[m856-m893-m894-m924-m925-m926-m931-m1032]
3189,2,3,[s3-s8],[m1-m6-m7]
607,1,3,[s1],[m923-m947-m958]
791,1,4,[s1],[m1-m646-m648-m649]
965,1,3,[s1],[m931-m964-m1032]
1181,1,5,[s1],[m924-m931-m949-m1079-m1080]
1035,6,27,[s0-s1-s3-s10-s12-s16],[m197-m198-m199-m200-m714-m827-m828-m901-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m918-m973-m974]
1925,1,4,[s1],[m1-m923-m957-m958]
834,1,5,[s1],[m883-m923-m958-m1018-m1023]
849,1,5,[s1],[m856-m894-m924-m927-m931]
822,1,6,[s1],[m856-m894-m924-m927-m931-m1032]
745,3,11,[s1-s4-s10],[m1062-m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1085-m1092-m1093]
712,1,30,[s4],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
2777,0,6,[],[m894-m931-m938-m960-m964-m1032]
762,1,5,[s14],[m785-m787-m1109-m1110-m1111]
1131,1,13,[s0],[m676-m789-m794-m795-m983-m986-m987-m989-m991-m992-m993-m1045-m1097]
445,1,7,[s1],[m883-m923-m924-m927-m930-m931-m965]
849,1,5,[s1],[m856-m894-m924-m927-m931]
1072,1,20,[s1],[m197-m199-m200-m714-m827-m828-m901-m902-m903-m904-m905-m906-m907-m914-m915-m916-m917-m918-m973-m974]
2529,0,4,[],[m856-m922-m923-m1035]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
495,2,24,[s0-s1],[m449-m686-m687-m688-m689-m690-m691-m692-m693-m695-m696-m697-m698-m699-m700-m701-m702-m703-m704-m705-m706-m707-m708-m709]
408,0,3,[],[m856-m922-m923]
0,1,4,[s1],[m1-m560-m599-m727]
554,0,30,[],[m309-m578-m743-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m764-m765-m766-m767-m768-m769-m770-m771-m772-m773]
3190,3,4,[s0-s1-s2],[m0-m1-m6-m16]
2250,1,7,[s1],[m1-m199-m200-m901-m902-m904-m974]
720,1,5,[s4],[m881-m883-m884-m928-m1070]
825,1,6,[s4],[m881-m883-m884-m928-m1070-m1090]
810,1,5,[s4],[m882-m883-m884-m928-m1098]
794,6,9,[s0-s1-s3-s5-s10-s17],[m1-m125-m202-m297-m504-m599-m683-m726-m818]
790,1,7,[s0],[m1-m74-m255-m258-m260-m728-m959]
515,1,8,[s1],[m1-m856-m923-m924-m930-m931-m958-m1022]
743,0,4,[],[m1102-m1103-m1104-m1105]
750,1,7,[s1],[m856-m893-m894-m924-m925-m926-m931]
