,dataset,#teams,#skills,#experts
418,1,8,[s2],[m857-m894-m923-m924-m928-m932-m939-m964]
820,0,6,[],[m857-m895-m925-m932-m970-m1033]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
743,0,4,[],[m1103-m1104-m1105-m1106]
853,2,5,[s15-s16],[m786-m788-m1110-m1111-m1112]
1056,1,3,[s9],[m825-m826-m881]
0,1,10,[s2],[m884-m925-m931-m932-m939-m958-m959-m966-m1080-m1143]
1609,7,5,[s1-s2-s4-s11-s13-s15-s18],[m72-m510-m516-m517-m594]
731,1,3,[s2],[m925-m1033-m1080]
474,0,3,[],[m923-m924-m932]
2724,2,3,[s4-s9],[m719-m720-m723]
496,1,5,[s2],[m923-m939-m940-m1016-m1017]
734,1,3,[s2],[m965-m1033-m1091]
446,1,3,[s5],[m882-m884-m929]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
517,1,6,[s2],[m857-m895-m923-m924-m939-m940]
1723,2,23,[s1-s2],[m450-m687-m688-m689-m690-m691-m692-m693-m694-m695-m696-m697-m698-m699-m700-m701-m702-m703-m704-m705-m706-m707-m708]
553,1,11,[s2],[m884-m894-m895-m925-m928-m931-m932-m939-m958-m959-m970]
1935,3,8,[s2-s4-s12],[m77-m81-m538-m575-m635-m636-m637-m717]
446,1,3,[s5],[m882-m884-m929]
553,1,11,[s2],[m884-m894-m895-m925-m928-m931-m932-m939-m958-m959-m970]
829,3,5,[s2-s4-s5],[m1060-m1061-m1062-m1158-m1159]
1865,1,6,[s2],[m857-m895-m925-m928-m932-m963]
903,1,3,[s15],[m378-m1180-m1182]
411,1,6,[s5],[m882-m883-m884-m885-m929-m930]
2283,1,13,[s2],[m884-m894-m895-m925-m928-m931-m932-m939-m958-m959-m970-m1033-m1081]
2241,1,5,[s2],[m857-m925-m928-m932-m1143]
418,1,8,[s2],[m857-m894-m923-m924-m928-m932-m939-m964]
476,1,4,[s5],[m883-m884-m885-m929]
804,1,7,[s5],[m884-m885-m929-m980-m998-m999-m1091]
1272,1,5,[s5],[m883-m884-m929-m1082-m1089]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
0,0,5,[],[m137-m397-m531-m670-m898]
833,1,15,[s2],[m790-m791-m793-m794-m795-m1073-m1098-m1131-m1132-m1155-m1165-m1166-m1167-m1168-m1169]
793,1,4,[s2],[m884-m959-m1019-m1028]
1632,1,16,[s1],[m2-m790-m793-m795-m798-m987-m988-m990-m991-m992-m993-m1003-m1021-m1046-m1047-m1098]
2725,1,6,[s2],[m857-m895-m925-m928-m932-m1096]
826,0,4,[],[m883-m884-m924-m1091]
621,5,7,[s2-s4-s5-s7-s11],[m76-m77-m78-m79-m80-m81-m82]
1204,3,5,[s4-s5-s16],[m557-m558-m560-m742-m743]
1053,1,3,[s1],[m791-m1073-m1098]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
810,1,5,[s5],[m883-m884-m885-m929-m1099]
720,1,5,[s5],[m882-m884-m885-m929-m1071]
446,1,3,[s5],[m882-m884-m929]
518,1,4,[s2],[m924-m931-m958-m959]
446,1,3,[s5],[m882-m884-m929]
909,3,3,[s4-s5-s15],[m786-m787-m788]
1021,2,3,[s2-s4],[m2-m7-m137]
1035,6,27,[s1-s2-s4-s11-s13-s17],[m198-m199-m200-m201-m715-m828-m829-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m918-m919-m974-m975]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
358,3,4,[s2-s4-s5],[m374-m431-m889-m890]
2726,2,3,[s15-s16],[m378-m1180-m1182]
515,1,8,[s2],[m2-m857-m924-m925-m931-m932-m959-m1023]
1272,1,5,[s5],[m883-m884-m929-m1082-m1089]
1196,1,4,[s2],[m925-m1033-m1045-m1080]
734,1,3,[s2],[m965-m1033-m1091]
0,2,3,[s2-s18],[m2-m167-m822]
455,2,6,[s1-s2],[m153-m689-m704-m809-m830-m831]
1782,1,9,[s2],[m857-m894-m923-m924-m932-m939-m948-m1033-m1141]
723,1,3,[s2],[m925-m932-m950]
1251,1,4,[s2],[m965-m1002-m1033-m1091]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
769,1,4,[s2],[m925-m932-m950-m1080]
0,4,4,[s2-s4-s5-s18],[m2-m172-m659-m660]
804,1,7,[s5],[m884-m885-m929-m980-m998-m999-m1091]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
553,1,11,[s2],[m884-m894-m895-m925-m928-m931-m932-m939-m958-m959-m970]
769,1,4,[s2],[m925-m932-m950-m1080]
745,3,11,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070-m1086-m1093-m1094]
508,2,4,[s4-s5],[m429-m879-m976-m977]
2727,1,7,[s2],[m857-m895-m923-m924-m939-m940-m1134]
1545,2,8,[s1-s2],[m2-m488-m489-m490-m1115-m1116-m1117-m1140]
1302,3,3,[s4-s5-s16],[m182-m323-m780]
2728,1,3,[s2],[m8-m9-m575]
391,2,3,[s2-s11],[m438-m599-m686]
2729,1,7,[s2],[m857-m924-m931-m940-m959-m1004-m1096]
2730,1,9,[s2],[m2-m857-m924-m925-m931-m932-m959-m1023-m1143]
1958,0,5,[],[m923-m931-m965-m983-m1033]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
2731,1,7,[s2],[m857-m895-m923-m924-m939-m940-m1036]
1731,2,4,[s2-s3],[m7-m60-m194-m268]
563,13,27,[s2-s3-s4-s5-s7-s9-s10-s12-s13-s15-s16-s17-s18],[m43-m44-m45-m46-m47-m48-m49-m50-m51-m52-m53-m54-m55-m56-m57-m58-m59-m279-m280-m545-m546-m547-m548-m549-m550-m842-m886]
751,1,3,[s2],[m237-m438-m596]
41,2,7,[s4-s10],[m292-m301-m302-m373-m425-m497-m498]
758,1,3,[s2],[m478-m479-m480]
696,1,3,[s5],[m885-m929-m999]
445,1,7,[s2],[m884-m924-m925-m928-m931-m932-m966]
226,1,3,[s2],[m2-m7-m60]
511,1,7,[s2],[m884-m925-m928-m931-m959-m1023-m1025]
408,0,3,[],[m857-m923-m924]
2732,2,3,[s2-s4],[m2-m7-m327]
1158,1,4,[s2],[m857-m894-m925-m928]
774,1,3,[s2],[m932-m1033-m1133]
408,0,3,[],[m857-m923-m924]
0,3,13,[s4-s15-s16],[m568-m577-m578-m736-m778-m779-m833-m843-m844-m845-m851-m852-m880]
2733,1,8,[s2],[m857-m894-m923-m924-m932-m939-m948-m1143]
775,1,3,[s11],[m1121-m1122-m1123]
2734,1,5,[s2],[m924-m948-m959-m1142-m1143]
607,1,3,[s2],[m924-m948-m959]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
819,0,5,[],[m857-m894-m895-m925-m932]
1158,1,4,[s2],[m857-m894-m925-m928]
1177,1,4,[s2],[m924-m948-m959-m1143]
505,1,6,[s2],[m857-m894-m895-m925-m926-m927]
0,1,3,[s2],[m120-m135-m203]
802,1,8,[s2],[m884-m925-m931-m932-m939-m958-m959-m966]
784,1,7,[s5],[m882-m883-m884-m929-m980-m982-m1091]
784,1,7,[s5],[m882-m883-m884-m929-m980-m982-m1091]
330,0,3,[],[m2-m7-m60]
715,0,3,[],[m924-m948-m959]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
0,5,23,[s4-s5-s11-s15-s16],[m568-m570-m571-m736-m778-m779-m834-m835-m837-m838-m844-m845-m851-m853-m854-m855-m856-m858-m861-m875-m876-m877-m938]
418,1,8,[s2],[m857-m894-m923-m924-m928-m932-m939-m964]
2995,2,3,[s2-s4],[m2-m7-m8]
885,1,14,[s1],[m677-m790-m808-m984-m986-m987-m988-m990-m992-m994-m1008-m1021-m1022-m1154]
2491,1,5,[s2],[m924-m931-m959-m1006-m1034]
1837,1,3,[s2],[m857-m939-m1049]
1229,1,8,[s2],[m884-m924-m925-m928-m931-m932-m966-m1050]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
0,2,4,[s2-s4],[m2-m121-m139-m347]
3355,3,3,[s2-s4-s18],[m8-m137-m203]
761,1,8,[s2],[m857-m894-m895-m925-m926-m927-m932-m1033]
769,1,4,[s2],[m925-m932-m950-m1080]
840,1,4,[s11],[m1037-m1038-m1039-m1040]
572,6,26,[s1-s2-s4-s11-s13-s17],[m198-m199-m200-m201-m715-m828-m829-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m918-m974-m975]
696,1,3,[s5],[m885-m929-m999]
715,0,3,[],[m924-m948-m959]
770,0,5,[],[m895-m932-m939-m965-m1033]
1631,1,5,[s2],[m857-m925-m928-m932-m1002]
2552,3,7,[s2-s5-s18],[m8-m9-m127-m180-m181-m360-m361]
770,0,5,[],[m895-m932-m939-m965-m1033]
762,1,5,[s15],[m786-m788-m1110-m1111-m1112]
1314,1,3,[s2],[m925-m932-m1109]
753,2,8,[s2-s11],[m541-m1065-m1067-m1075-m1076-m1077-m1078-m1079]
523,1,4,[s5],[m882-m884-m885-m929]
411,1,6,[s5],[m882-m883-m884-m885-m929-m930]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
411,1,6,[s5],[m882-m883-m884-m885-m929-m930]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
800,1,3,[s5],[m786-m787-m788]
2735,1,3,[s9],[m7-m499-m500]
770,0,5,[],[m895-m932-m939-m965-m1033]
827,2,14,[s2-s11],[m541-m1063-m1065-m1067-m1069-m1075-m1076-m1077-m1078-m1079-m1083-m1085-m1086-m1087]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
710,1,4,[s2],[m857-m895-m925-m928]
786,1,3,[s2],[m894-m932-m1033]
2253,1,8,[s2],[m790-m798-m1009-m1026-m1072-m1073-m1151-m1168]
829,3,5,[s2-s4-s5],[m1060-m1061-m1062-m1158-m1159]
988,1,3,[s2],[m928-m931-m932]
890,1,3,[s2],[m1012-m1013-m1051]
2727,1,7,[s2],[m857-m895-m923-m924-m939-m940-m1134]
496,1,5,[s2],[m923-m939-m940-m1016-m1017]
445,1,7,[s2],[m884-m924-m925-m928-m931-m932-m966]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
518,1,4,[s2],[m924-m931-m958-m959]
718,1,4,[s2],[m857-m925-m928-m932]
2639,2,4,[s4-s9],[m7-m158-m284-m718]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
750,1,7,[s2],[m857-m894-m895-m925-m926-m927-m932]
2708,3,5,[s5-s15-s16],[m149-m160-m161-m175-m176]
979,1,10,[s2],[m884-m925-m931-m932-m939-m958-m959-m966-m1055-m1080]
711,0,5,[],[m884-m924-m959-m1019-m1024]
754,1,8,[s2],[m884-m925-m928-m931-m932-m959-m1023-m1025]
2621,2,8,[s1-s2],[m2-m680-m790-m791-m996-m1074-m1100-m1101]
819,0,5,[],[m857-m894-m895-m925-m932]
748,1,4,[s2],[m924-m931-m959-m1019]
713,3,3,[s2-s4-s5],[m883-m884-m929]
769,1,4,[s2],[m925-m932-m950-m1080]
718,1,4,[s2],[m857-m925-m928-m932]
2736,3,8,[s4-s6-s11],[m201-m829-m902-m903-m906-m915-m917-m918]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
996,1,4,[s2],[m790-m1009-m1074-m1155]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
798,0,3,[],[m1103-m1105-m1106]
0,2,3,[s4-s5],[m10-m515-m603]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
1311,1,5,[s2],[m925-m932-m950-m1005-m1080]
488,1,6,[s2],[m857-m894-m895-m928-m931-m932]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
720,1,5,[s5],[m882-m884-m885-m929-m1071]
720,1,5,[s5],[m882-m884-m885-m929-m1071]
904,1,4,[s2],[m857-m932-m939-m1033]
523,1,4,[s5],[m882-m884-m885-m929]
607,1,3,[s2],[m924-m948-m959]
458,1,3,[s5],[m883-m884-m929]
435,0,4,[],[m857-m923-m949-m972]
730,0,4,[],[m924-m931-m959-m1019]
861,1,7,[s2],[m488-m489-m1115-m1116-m1117-m1118-m1119]
199,2,4,[s1-s2],[m518-m519-m520-m521]
810,1,5,[s5],[m883-m884-m885-m929-m1099]
624,1,3,[s2],[m857-m932-m1015]
743,0,4,[],[m1103-m1104-m1105-m1106]
956,4,3,[s4-s5-s9-s11],[m2-m758-m967]
883,1,11,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948-m965-m1033]
1412,0,6,[],[m895-m932-m939-m965-m1033-m1043]
624,1,3,[s2],[m857-m932-m1015]
488,1,6,[s2],[m857-m894-m895-m928-m931-m932]
0,2,3,[s4-s5],[m2-m20-m24]
418,1,8,[s2],[m857-m894-m923-m924-m928-m932-m939-m964]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
488,1,6,[s2],[m857-m894-m895-m928-m931-m932]
808,1,7,[s2],[m923-m932-m939-m940-m1016-m1017-m1033]
1054,1,5,[s2],[m466-m1010-m1011-m1012-m1013]
1020,1,8,[s2],[m466-m1011-m1012-m1013-m1051-m1144-m1145-m1156]
485,1,5,[s5],[m882-m883-m884-m885-m929]
1281,1,9,[s5],[m882-m883-m884-m929-m980-m982-m1082-m1091-m1120]
420,1,3,[s11],[m943-m944-m945]
731,1,3,[s2],[m925-m1033-m1080]
458,1,3,[s5],[m883-m884-m929]
803,2,8,[s1-s4],[m2-m75-m257-m258-m260-m261-m729-m1042]
762,1,5,[s15],[m786-m788-m1110-m1111-m1112]
3235,1,16,[s5],[m288-m315-m316-m317-m365-m371-m440-m535-m536-m537-m609-m613-m651-m652-m653-m654]
408,0,3,[],[m857-m923-m924]
1354,2,3,[s1-s2],[m3-m136-m150]
881,0,3,[],[m924-m958-m959]
967,1,3,[s11],[m1148-m1149-m1152]
728,1,3,[s2],[m894-m932-m939]
723,1,3,[s2],[m925-m932-m950]
235,1,3,[s2],[m324-m325-m326]
0,5,13,[s4-s6-s11-s15-s16],[m570-m578-m736-m778-m779-m833-m834-m838-m843-m844-m853-m855-m878]
849,1,5,[s2],[m857-m895-m925-m928-m932]
754,1,8,[s2],[m884-m925-m928-m931-m932-m959-m1023-m1025]
761,1,8,[s2],[m857-m894-m895-m925-m926-m927-m932-m1033]
752,1,4,[s2],[m894-m932-m939-m1033]
2638,2,4,[s2-s18],[m7-m71-m125-m127]
2027,0,4,[],[m857-m923-m924-m961]
458,1,3,[s5],[m883-m884-m929]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
474,0,3,[],[m923-m924-m932]
2204,1,3,[s2],[m925-m932-m1049]
2737,1,17,[s5],[m119-m288-m315-m316-m317-m354-m371-m372-m440-m535-m537-m610-m611-m613-m627-m651-m654]
2738,1,4,[s5],[m2-m7-m169-m741]
0,1,3,[s11],[m29-m164-m213]
814,1,4,[s2],[m857-m932-m1015-m1033]
1063,1,6,[s2],[m857-m894-m895-m925-m932-m1033]
774,1,3,[s2],[m932-m1033-m1133]
880,1,3,[s2],[m932-m1002-m1033]
2739,6,16,[s1-s4-s5-s11-s15-s16],[m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m390-m391-m392-m393-m394]
81,2,7,[s4-s5],[m206-m397-m530-m602-m669-m670-m671]
0,3,3,[s2-s4-s18],[m2-m127-m327]
743,0,4,[],[m1103-m1104-m1105-m1106]
0,3,3,[s2-s4-s18],[m8-m827-m881]
0,1,3,[s2],[m7-m203-m428]
0,2,3,[s2-s15],[m75-m125-m127]
0,1,8,[s2],[m857-m895-m923-m924-m939-m940-m1113-m1135]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
808,1,7,[s2],[m923-m932-m939-m940-m1016-m1017-m1033]
0,3,3,[s2-s4-s9],[m8-m9-m141]
783,1,6,[s2],[m923-m932-m939-m940-m1016-m1017]
508,2,4,[s4-s5],[m429-m879-m976-m977]
0,2,4,[s4-s5],[m2-m7-m75-m203]
1478,0,3,[],[m923-m931-m1033]
0,1,3,[s5],[m2-m24-m741]
900,1,3,[s2],[m1174-m1175-m1176]
408,0,3,[],[m857-m923-m924]
713,3,3,[s2-s4-s5],[m883-m884-m929]
1054,1,5,[s2],[m466-m1010-m1011-m1012-m1013]
502,4,3,[s2-s9-s11-s12],[m2-m575-m717]
412,1,9,[s2],[m857-m923-m924-m928-m931-m932-m946-m947-m948]
411,1,6,[s5],[m882-m883-m884-m885-m929-m930]
1734,1,3,[s2],[m925-m1033-m1081]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
1416,0,4,[],[m923-m924-m932-m1049]
1486,0,26,[],[m43-m44-m45-m46-m47-m48-m49-m50-m51-m52-m53-m54-m55-m56-m57-m58-m59-m280-m545-m546-m547-m548-m549-m550-m842-m886]
457,1,6,[s5],[m884-m885-m929-m980-m998-m999]
2869,1,3,[s5],[m65-m131-m354]
1246,1,3,[s2],[m925-m932-m1000]
1429,1,4,[s2],[m924-m948-m959-m1177]
798,0,3,[],[m1103-m1105-m1106]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
833,1,15,[s2],[m790-m791-m793-m794-m795-m1073-m1098-m1131-m1132-m1155-m1165-m1166-m1167-m1168-m1169]
2740,0,4,[],[m923-m924-m932-m1002]
269,0,24,[],[m299-m314-m434-m435-m436-m445-m446-m447-m448-m449-m450-m451-m452-m453-m454-m455-m456-m457-m458-m459-m460-m461-m462-m463]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
2741,1,5,[s2],[m924-m931-m959-m1034-m1108]
572,6,26,[s1-s2-s4-s11-s13-s17],[m198-m199-m200-m201-m715-m828-m829-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m913-m914-m915-m916-m917-m918-m974-m975]
2742,1,5,[s2],[m924-m931-m959-m1034-m1092]
445,1,7,[s2],[m884-m924-m925-m928-m931-m932-m966]
2743,3,4,[s1-s4-s13],[m7-m60-m405-m582]
0,6,4,[s4-s6-s10-s13-s15-s18],[m2-m301-m497-m716]
446,1,3,[s5],[m882-m884-m929]
458,1,3,[s5],[m883-m884-m929]
0,2,5,[s2-s5],[m72-m288-m315-m316-m317]
418,1,8,[s2],[m857-m894-m923-m924-m928-m932-m939-m964]
2047,1,5,[s2],[m857-m925-m928-m932-m1055]
2374,1,5,[s2],[m925-m932-m941-m942-m1002]
732,1,4,[s5],[m883-m884-m929-m1089]
0,2,3,[s4-s8],[m430-m542-m573]
809,2,6,[s1-s2],[m2-m790-m791-m1074-m1097-m1132]
607,1,3,[s2],[m924-m948-m959]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
2083,1,3,[s2],[m857-m939-m1036]
825,1,6,[s5],[m882-m884-m885-m929-m1071-m1091]
1207,1,5,[s2],[m857-m895-m925-m969-m970]
2744,1,7,[s2],[m857-m894-m895-m925-m932-m1033-m1141]
770,0,5,[],[m895-m932-m939-m965-m1033]
905,3,5,[s1-s2-s4],[m7-m60-m582-m681-m775]
442,0,6,[],[m923-m931-m934-m935-m936-m937]
1664,3,8,[s1-s2-s11],[m172-m438-m599-m600-m686-m728-m819-m824]
2181,2,3,[s2-s18],[m2-m7-m70]
0,1,5,[s5],[m315-m316-m317-m366-m611]
2745,3,3,[s1-s4-s13],[m8-m9-m207]
0,2,4,[s2-s4],[m1011-m1012-m1013-m1156]
0,5,17,[s4-s5-s11-s15-s16],[m568-m570-m576-m577-m578-m595-m597-m778-m779-m838-m843-m844-m845-m852-m856-m858-m861]
471,1,5,[s2],[m857-m894-m895-m925-m928]
785,1,3,[s2],[m884-m959-m1019]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
2060,1,4,[s2],[m1010-m1012-m1013-m1051]
715,0,3,[],[m924-m948-m959]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
553,1,11,[s2],[m884-m894-m895-m925-m928-m931-m932-m939-m958-m959-m970]
1131,1,13,[s1],[m677-m790-m795-m796-m984-m987-m988-m990-m992-m993-m994-m1046-m1098]
2746,1,4,[s2],[m894-m932-m1033-m1135]
859,1,4,[s5],[m882-m883-m885-m929]
725,1,3,[s2],[m925-m932-m970]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
798,0,3,[],[m1103-m1105-m1106]
768,2,9,[s1-s2],[m2-m680-m790-m791-m793-m996-m1074-m1100-m1101]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
0,1,3,[s4],[m397-m531-m670]
746,1,11,[s2],[m857-m884-m894-m895-m924-m925-m928-m931-m932-m958-m959]
3195,1,5,[s2],[m925-m932-m941-m942-m1108]
554,0,30,[],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
518,1,4,[s2],[m924-m931-m958-m959]
0,1,3,[s9],[m7-m589-m679]
1822,3,4,[s2-s4-s18],[m140-m373-m716-m807]
1237,1,4,[s5],[m883-m884-m924-m1091]
2672,1,18,[s4],[m525-m578-m736-m778-m779-m835-m837-m838-m843-m844-m851-m855-m861-m869-m875-m876-m877-m938]
712,1,30,[s5],[m310-m579-m744-m745-m746-m747-m748-m749-m750-m751-m752-m753-m754-m755-m756-m757-m758-m759-m760-m761-m765-m766-m767-m768-m769-m770-m771-m772-m773-m774]
819,0,5,[],[m857-m894-m895-m925-m932]
1739,2,4,[s1-s2],[m2-m25-m158-m776]
839,0,5,[],[m857-m895-m925-m932-m970]
440,1,7,[s2],[m857-m894-m923-m924-m932-m939-m948]
474,0,3,[],[m923-m924-m932]
743,0,4,[],[m1103-m1104-m1105-m1106]
865,1,6,[s5],[m883-m884-m885-m929-m1091-m1099]
750,1,7,[s2],[m857-m894-m895-m925-m926-m927-m932]
729,3,8,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070]
827,2,14,[s2-s11],[m541-m1063-m1065-m1067-m1069-m1075-m1076-m1077-m1078-m1079-m1083-m1085-m1086-m1087]
770,0,5,[],[m895-m932-m939-m965-m1033]
0,1,9,[s2],[m857-m895-m923-m924-m932-m939-m940-m1033-m1102]
745,3,11,[s2-s5-s11],[m1063-m1064-m1065-m1066-m1067-m1068-m1069-m1070-m1086-m1093-m1094]
1435,1,5,[s1],[m2-m790-m808-m1026-m1027]
2092,1,5,[s2],[m857-m895-m925-m928-m1043]
1051,1,5,[s2],[m857-m895-m925-m932-m970]
713,3,3,[s2-s4-s5],[m883-m884-m929]
2194,1,3,[s11],[m1148-m1152-m1153]
753,2,8,[s2-s11],[m541-m1065-m1067-m1075-m1076-m1077-m1078-m1079]
776,1,3,[s5],[m883-m1032-m1124]
415,0,4,[],[m895-m932-m939-m965]
2747,6,6,[s2-s4-s5-s11-s15-s16],[m2-m379-m383-m386-m389-m607]
892,0,3,[],[m965-m1033-m1043]
0,1,5,[s9],[m124-m420-m499-m500-m501]
1802,1,6,[s2],[m857-m894-m895-m925-m932-m1143]
912,1,5,[s2],[m789-m790-m791-m1053-m1073]
731,1,3,[s2],[m925-m1033-m1080]
954,1,5,[s2],[m924-m931-m959-m1006-m1019]
725,1,3,[s2],[m925-m932-m970]
792,3,4,[s2-s4-s5],[m883-m884-m929-m1091]
1605,1,9,[s2],[m884-m925-m928-m931-m932-m959-m1023-m1025-m1136]
332,1,3,[s2],[m135-m236-m242]
760,1,8,[s5],[m882-m883-m884-m929-m980-m982-m1091-m1120]
819,0,5,[],[m857-m894-m895-m925-m932]
734,1,3,[s2],[m965-m1033-m1091]
2748,1,4,[s2],[m965-m1033-m1091-m1141]
2749,1,3,[s2],[m857-m939-m1000]
583,3,14,[s1-s4-s5],[m166-m401-m402-m403-m404-m405-m406-m407-m408-m409-m411-m412-m413-m414]
769,1,4,[s2],[m925-m932-m950-m1080]
0,2,20,[s2-s5],[m119-m196-m286-m288-m315-m316-m317-m354-m358-m365-m371-m372-m535-m536-m537-m610-m612-m613-m651-m653]
445,1,7,[s2],[m884-m924-m925-m928-m931-m932-m966]
1017,1,7,[s1],[m790-m1026-m1073-m1074-m1127-m1131-m1151]
415,0,4,[],[m895-m932-m939-m965]
448,1,3,[s2],[m857-m925-m928]
521,1,6,[s2],[m857-m924-m931-m940-m959-m1004]
515,1,8,[s2],[m2-m857-m924-m925-m931-m932-m959-m1023]
