,dataset,#teams,#skills,#experts
231,1,8,[s4],[m1659-m1840-m1841-m1842-m1843-m1869-m1870-m2223]
815,4,3,[s2-s3-s5-s8],[m915-m916-m1577]
0,1,8,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905-m2173]
75,2,3,[s4-s12],[m17-m179-m523]
0,3,3,[s2-s5-s8],[m210-m1469-m2294]
188,3,11,[s4-s5-s16],[m1036-m2256-m2257-m2258-m2259-m2260-m2261-m2262-m2263-m2291-m2317]
454,1,7,[s4],[m563-m649-m1135-m1537-m1707-m2003-m2202]
376,2,6,[s1-s4],[m566-m567-m2363-m2365-m2366-m2446]
0,1,11,[s4],[m1741-m1840-m1854-m1870-m1895-m1951-m1952-m1962-m2223-m2280-m2281]
816,1,3,[s5],[m1856-m1868-m2146]
188,3,11,[s4-s5-s16],[m1036-m2256-m2257-m2258-m2259-m2260-m2261-m2262-m2263-m2291-m2317]
201,1,8,[s4],[m1741-m1840-m1853-m1854-m1870-m1952-m2382-m2383]
0,2,3,[s3-s14],[m23-m2198-m2199]
817,1,8,[s5],[m1854-m1855-m1856-m1857-m2129-m2130-m2131-m2301]
0,3,4,[s3-s5-s13],[m336-m687-m728-m878]
818,1,3,[s1],[m12-m178-m535]
161,3,8,[s4-s5-s16],[m2256-m2257-m2258-m2259-m2260-m2261-m2262-m2263]
130,1,3,[s5],[m1854-m1856-m1857]
183,0,4,[],[m2328-m2329-m2330-m2331]
228,0,4,[],[m1659-m1840-m1869-m2011]
819,4,16,[s2-s3-s5-s8],[m119-m318-m319-m524-m859-m860-m1436-m1437-m1438-m1439-m1440-m1441-m1442-m1443-m1444-m1446]
0,1,9,[s4],[m1659-m1834-m1835-m1869-m1870-m1895-m1896-m1958-m2223]
244,1,7,[s1],[m17-m104-m366-m369-m371-m1730-m1954]
998,3,28,[s1-s3-s4],[m13-m23-m154-m169-m233-m327-m422-m423-m424-m425-m426-m427-m428-m429-m430-m431-m432-m433-m434-m435-m436-m437-m438-m818-m819-m820-m821-m822]
146,1,4,[s5],[m1854-m1856-m1857-m1868]
0,1,4,[s4],[m1870-m1958-m2223-m2424]
0,5,17,[s2-s3-s5-s8-s13],[m1346-m1596-m1597-m1598-m1600-m1601-m1602-m1603-m1608-m1611-m1664-m1666-m1667-m1668-m1670-m1672-m2234]
0,2,3,[s2-s8],[m1399-m1400-m1401]
820,3,12,[s3-s4-s12],[m17-m254-m302-m624-m1112-m1113-m1114-m1637-m1876-m1877-m1878-m1879]
0,3,4,[s3-s4-s12],[m17-m23-m389-m921]
399,0,3,[],[m1659-m1840-m1869]
821,1,5,[s5],[m1854-m1855-m1856-m1868-m2322]
1040,2,3,[s3-s4],[m571-m572-m2153]
0,2,3,[s5-s16],[m17-m389-m2031]
0,4,24,[s1-s3-s4-s5],[m223-m308-m689-m691-m1405-m1406-m1407-m1408-m1410-m1412-m1414-m1415-m1416-m1417-m1418-m1419-m1508-m1717-m1718-m1719-m1720-m1721-m1722-m2139]
822,1,5,[s5],[m1854-m1856-m1857-m1868-m2322]
252,1,4,[s4],[m1840-m1870-m1897-m1898]
213,0,5,[],[m1741-m1834-m1961-m2049-m2223]
0,0,5,[],[m1659-m1834-m1835-m1961-m2173]
0,2,23,[s4-s5],[m486-m508-m525-m537-m538-m539-m540-m541-m865-m867-m871-m874-m875-m1000-m1001-m1221-m1273-m1274-m1275-m1355-m1357-m1392-m1393]
135,1,3,[s5],[m1854-m1855-m1856]
823,2,17,[s4-s12],[m790-m1649-m1731-m1782-m2147-m2148-m2195-m2204-m2205-m2295-m2373-m2412-m2413-m2414-m2415-m2416-m2417]
0,3,5,[s2-s3-s13],[m23-m204-m701-m702-m1363]
211,1,3,[s4],[m1835-m1905-m1952]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
165,1,3,[s4],[m1840-m2223-m2280]
514,1,3,[s13],[m588-m589-m1507]
246,1,4,[s4],[m1854-m1952-m2229-m2244]
0,1,5,[s4],[m1840-m1870-m1907-m2228-m2280]
0,5,20,[s2-s3-s5-s8-s16],[m1598-m1601-m1603-m1604-m1608-m1611-m1612-m1613-m1665-m1666-m1669-m1670-m1672-m1673-m1674-m1675-m1726-m1745-m1746-m2008]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
166,1,4,[s5],[m1854-m1855-m1856-m2298]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,4,4,[s3-s4-s5-s12],[m179-m523-m790-m862]
0,1,5,[s4],[m1854-m1952-m2229-m2242-m2244]
0,0,4,[],[m1659-m1834-m1835-m2356]
275,1,6,[s5],[m1854-m1855-m1856-m1857-m2129-m2131]
0,3,3,[s3-s4-s12],[m2204-m2205-m2412]
134,1,6,[s5],[m1854-m1856-m1868-m2129-m2188-m2189]
272,1,5,[s5],[m1854-m1855-m1856-m1868-m2324]
144,1,10,[s4],[m1659-m1741-m1835-m1840-m1842-m1853-m1854-m1869-m1951-m1952]
579,1,3,[s1],[m1195-m2272-m2321]
0,1,4,[s5],[m109-m112-m974-m1025]
0,4,12,[s2-s3-s5-s8],[m837-m838-m839-m840-m841-m842-m1124-m1125-m1799-m1800-m1801-m1802]
0,2,6,[s1-s3],[m429-m661-m770-m1128-m2015-m2604]
0,3,4,[s2-s3-s5],[m17-m23-m1141-m2222]
0,2,9,[s4-s16],[m2258-m2260-m2274-m2275-m2276-m2277-m2278-m2279-m2288]
706,1,3,[s4],[m1961-m2223-m2448]
824,1,3,[s4],[m17-m1695-m1994]
199,2,8,[s4-s16],[m2258-m2260-m2274-m2275-m2276-m2277-m2278-m2279]
0,1,3,[s1],[m23-m990-m2103]
758,2,5,[s3-s5],[m1578-m2018-m2370-m2371-m2372]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
198,1,6,[s4],[m1659-m1834-m1835-m1869-m1895-m1896]
292,2,14,[s4-s16],[m2256-m2258-m2260-m2262-m2274-m2275-m2276-m2277-m2278-m2279-m2288-m2290-m2291-m2292]
0,3,3,[s3-s4-s5],[m148-m945-m2203]
168,1,4,[s4],[m1659-m1840-m1853-m1870]
147,0,3,[],[m1834-m1835-m1870]
0,1,6,[s5],[m1854-m1855-m1856-m1857-m1868-m1897]
274,1,8,[s4],[m1659-m1834-m1835-m1869-m1870-m1895-m1896-m2223]
90,1,8,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960]
102,0,3,[],[m1741-m1834-m2049]
0,1,4,[s4],[m1835-m1905-m1952-m2243]
0,5,17,[s2-s3-s5-s8-s10],[m948-m992-m995-m996-m1167-m1168-m1169-m1170-m1171-m1172-m1173-m1174-m1175-m1176-m1177-m1360-m1361]
215,1,12,[s4],[m1741-m1840-m1842-m1853-m1854-m1869-m1870-m1895-m1951-m1952-m2011-m2223]
303,0,5,[],[m1659-m1840-m1869-m1870-m2011]
298,0,4,[],[m1741-m1835-m1952-m2229]
0,1,4,[s5],[m2-m24-m308-m660]
269,1,7,[s4],[m1834-m1870-m1895-m1896-m2223-m2339-m2340]
618,4,3,[s4-s7-s13-s16],[m17-m893-m1186]
362,0,6,[],[m1741-m1834-m1961-m2049-m2223-m2327]
104,0,4,[],[m1659-m1834-m1906-m2037]
396,1,5,[s4],[m1193-m1194-m1195-m2272-m2481]
201,1,8,[s4],[m1741-m1840-m1853-m1854-m1870-m1952-m2382-m2383]
825,3,14,[s3-s5-s13],[m23-m727-m1230-m1244-m1614-m1615-m1709-m1793-m1806-m1807-m1808-m1810-m2005-m2200]
249,3,4,[s3-s4-s5],[m1854-m1855-m1856-m2301]
826,1,3,[s4],[m1840-m1870-m2537]
388,0,3,[],[m1835-m1951-m1952]
0,7,3,[s2-s3-s4-s5-s8-s12-s14],[m17-m23-m94]
346,1,10,[s4],[m1193-m1194-m1195-m1196-m1287-m2272-m2315-m2320-m2321-m2394]
263,1,7,[s5],[m1854-m1856-m1868-m2129-m2188-m2189-m2301]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,9,4,[s1-s2-s3-s4-s8-s11-s16-s17-s18],[m1015-m1016-m1217-m1219]
0,1,4,[s4],[m1840-m1870-m2011-m2356]
356,0,4,[],[m1659-m1834-m1835-m1961]
224,1,3,[s16],[m2384-m2385-m2386]
0,3,3,[s3-s4-s5],[m145-m1134-m1341]
827,1,3,[s4],[m1835-m1951-m1952]
828,1,8,[s4],[m1741-m1840-m1853-m1854-m1952-m2224-m2382-m2383]
0,0,4,[],[m1659-m1834-m1835-m2596]
829,1,3,[s4],[m1870-m2223-m2231]
1031,4,3,[s3-s5-s15-s16],[m129-m587-m794]
90,1,8,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960]
0,1,9,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960-m2300]
830,0,3,[],[m1961-m2223-m2390]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
464,1,3,[s4],[m1870-m1961-m2223]
831,1,5,[s4],[m1193-m1194-m1203-m2273-m2315]
545,1,10,[s4],[m1196-m2272-m2273-m2315-m2325-m2398-m2401-m2479-m2480-m2481]
832,2,27,[s4-s6],[m1007-m1008-m1009-m1295-m1296-m1297-m1298-m1299-m1300-m1301-m1302-m1303-m1304-m1305-m1306-m1307-m1308-m1309-m1310-m1311-m1312-m1313-m1314-m1315-m1316-m1317-m1329]
171,1,8,[s4],[m1741-m1835-m1840-m1853-m1854-m1870-m1962-m2223]
0,2,22,[s4-s5],[m474-m507-m510-m525-m537-m538-m539-m540-m544-m708-m864-m865-m867-m871-m873-m874-m956-m1000-m1222-m1273-m1275-m1956]
833,2,3,[s4-s12],[m17-m675-m1538]
0,6,4,[s1-s3-s4-s7-s12-s16],[m651-m675-m1063-m2355]
0,1,5,[s4],[m1854-m1952-m2219-m2229-m2244]
0,1,6,[s3],[m45-m896-m965-m967-m2501-m2603]
0,1,4,[s14],[m23-m741-m1805-m2054]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
388,0,3,[],[m1835-m1951-m1952]
0,4,6,[s2-s3-s4-s8],[m17-m1341-m1423-m1809-m1810-m2200]
104,0,4,[],[m1659-m1834-m1906-m2037]
834,1,6,[s4],[m1834-m1895-m1896-m2339-m2340-m2457]
87,0,4,[],[m1869-m1870-m1895-m1961]
223,2,15,[s4-s16],[m2256-m2258-m2260-m2262-m2274-m2275-m2276-m2277-m2278-m2279-m2288-m2289-m2290-m2291-m2292]
835,1,6,[s1],[m1193-m1194-m2185-m2271-m2469-m2521]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,1,13,[s4],[m1741-m1840-m1842-m1853-m1854-m1869-m1870-m1895-m1951-m1952-m2011-m2223-m2327]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,2,3,[s4-s12],[m17-m338-m379]
146,1,4,[s5],[m1854-m1856-m1857-m1868]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,1,3,[s4],[m17-m807-m1748]
250,3,4,[s1-s3-s4],[m2359-m2360-m2361-m2362]
425,2,3,[s1-s4],[m519-m520-m521]
0,1,4,[s4],[m1961-m2223-m2231-m2301]
0,3,7,[s1-s3-s4],[m169-m170-m310-m335-m659-m715-m961]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
190,1,11,[s4],[m1659-m1741-m1835-m1840-m1842-m1853-m1854-m1869-m1870-m1951-m1952]
784,2,3,[s5-s16],[m2482-m2483-m2484]
0,2,3,[s3-s5],[m17-m923-m2299]
685,1,13,[s1],[m1054-m1194-m1199-m1200-m2174-m2177-m2178-m2180-m2182-m2183-m2184-m2321-m2425]
238,1,8,[s4],[m17-m1659-m1741-m1835-m1840-m1870-m1952-m2382]
237,1,7,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301]
0,2,3,[s3-s4],[m17-m460-m1552]
195,1,7,[s4],[m1659-m1840-m1841-m1842-m1843-m1869-m1870]
0,1,3,[s12],[m315-m1120-m1538]
84,1,9,[s4],[m1659-m1741-m1834-m1835-m1853-m1870-m1903-m1904-m1905]
146,1,4,[s5],[m1854-m1856-m1857-m1868]
84,1,9,[s4],[m1659-m1741-m1834-m1835-m1853-m1870-m1903-m1904-m1905]
0,2,4,[s3-s4],[m17-m23-m94-m778]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
231,1,8,[s4],[m1659-m1840-m1841-m1842-m1843-m1869-m1870-m2223]
130,1,3,[s5],[m1854-m1856-m1857]
986,1,3,[s4],[m1952-m2216-m2445]
0,4,3,[s3-s4-s5-s16],[m16-m17-m176]
224,1,3,[s16],[m2384-m2385-m2386]
183,0,4,[],[m2328-m2329-m2330-m2331]
236,1,6,[s4],[m1834-m1870-m1895-m1896-m2339-m2340]
728,1,3,[s4],[m1952-m2194-m2445]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
836,3,4,[s1-s4-s16],[m649-m808-m1022-m1334]
0,2,17,[s1-s4],[m745-m746-m747-m748-m749-m751-m752-m754-m756-m758-m761-m763-m765-m767-m1499-m1500-m1501]
207,1,8,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301-m2380]
130,1,3,[s5],[m1854-m1856-m1857]
837,1,3,[s6],[m17-m23-m1189]
143,1,6,[s4],[m1659-m1840-m1841-m1842-m1843-m1869]
0,6,6,[s2-s3-s5-s8-s13-s14],[m52-m143-m260-m577-m1050-m1577]
0,2,4,[s3-s4],[m17-m179-m315-m316]
284,0,5,[],[m1659-m1840-m1842-m1869-m1870]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
219,0,5,[],[m1869-m1870-m1895-m1961-m2223]
0,1,5,[s4],[m1659-m1840-m1853-m1869-m2224]
236,1,6,[s4],[m1834-m1870-m1895-m1896-m2339-m2340]
0,2,10,[s1-s4],[m17-m1193-m1194-m1195-m1196-m2183-m2393-m2394-m2399-m2425]
345,1,3,[s4],[m1961-m2223-m2379]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
147,0,3,[],[m1834-m1835-m1870]
0,3,10,[s2-s3-s8],[m342-m784-m1079-m1379-m1381-m1667-m1676-m2402-m2488-m2490]
524,1,9,[s4],[m17-m1659-m1741-m1835-m1840-m1870-m1952-m2223-m2382]
189,1,3,[s4],[m1659-m1870-m2337]
838,1,3,[s4],[m1659-m1870-m2228]
839,0,7,[],[m1741-m1834-m1880-m1881-m1882-m1883-m2641]
0,1,3,[s16],[m1962-m2129-m2575]
395,1,7,[s4],[m1741-m1840-m1853-m1854-m1952-m2382-m2383]
168,1,4,[s4],[m1659-m1840-m1853-m1870]
840,1,4,[s4],[m1840-m1853-m1952-m2011]
573,3,8,[s3-s5-s16],[m320-m1359-m1420-m1421-m1422-m1423-m1424-m1425]
841,1,4,[s4],[m1835-m1905-m1952-m2540]
237,1,7,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301]
143,1,6,[s4],[m1659-m1840-m1841-m1842-m1843-m1869]
390,2,3,[s1-s4],[m2285-m2286-m2287]
161,3,8,[s4-s5-s16],[m2256-m2257-m2258-m2259-m2260-m2261-m2262-m2263]
646,2,11,[s3-s4],[m17-m1194-m1195-m1196-m2183-m2272-m2315-m2393-m2396-m2521-m2612]
70,0,3,[],[m1659-m1834-m1835]
545,1,10,[s4],[m1196-m2272-m2273-m2315-m2325-m2398-m2401-m2479-m2480-m2481]
0,8,4,[s1-s2-s3-s4-s5-s8-s12-s16],[m17-m782-m1132-m1458]
112,1,7,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905]
746,2,3,[s3-s19],[m2421-m2422-m2423]
0,1,4,[s4],[m1659-m1840-m1869-m1870]
79,1,6,[s5],[m1854-m1855-m1856-m1857-m1867-m1868]
0,1,5,[s4],[m1741-m1835-m1952-m2229-m2581]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
169,1,3,[s4],[m1961-m2223-m2301]
135,1,3,[s5],[m1854-m1855-m1856]
157,0,30,[],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
942,5,4,[s2-s3-s4-s5-s8],[m44-m48-m388-m972]
462,1,3,[s5],[m1835-m1854-m1855]
218,1,4,[s4],[m1840-m1870-m1907-m2280]
87,0,4,[],[m1869-m1870-m1895-m1961]
842,0,4,[],[m1659-m1834-m1835-m2219]
0,1,3,[s4],[m1961-m2223-m2540]
331,1,4,[s5],[m1855-m1856-m1857-m1868]
130,1,3,[s5],[m1854-m1856-m1857]
144,1,10,[s4],[m1659-m1741-m1835-m1840-m1842-m1853-m1854-m1869-m1951-m1952]
198,1,6,[s4],[m1659-m1834-m1835-m1869-m1895-m1896]
166,1,4,[s5],[m1854-m1855-m1856-m2298]
0,5,19,[s2-s3-s5-s8-s16],[m1596-m1598-m1601-m1603-m1608-m1609-m1664-m1665-m1666-m1667-m1669-m1670-m1672-m1726-m1746-m1884-m2009-m2197-m2488]
153,0,3,[],[m1835-m1905-m1952]
207,1,8,[s5],[m1854-m1855-m1856-m1857-m2129-m2131-m2301-m2380]
0,1,6,[s13],[m23-m617-m618-m620-m696-m698]
187,11,20,[s1-s3-s4-s6-s7-s11-s12-s14-s15-s16-s18],[m222-m253-m256-m364-m2156-m2157-m2158-m2159-m2160-m2161-m2162-m2163-m2164-m2165-m2166-m2167-m2168-m2169-m2170-m2171]
0,3,3,[s3-s4-s13],[m700-m781-m1807]
155,1,3,[s4],[m1840-m1870-m2011]
383,1,4,[s4],[m1659-m1870-m1895-m2223]
0,2,7,[s3-s13],[m100-m684-m721-m728-m877-m1427-m1705]
0,1,13,[s4],[m1741-m1840-m1842-m1853-m1854-m1869-m1870-m1895-m1951-m1952-m2011-m2223-m2424]
336,1,7,[s4],[m566-m567-m2363-m2364-m2365-m2366-m2368]
192,2,7,[s3-s4],[m17-m2308-m2309-m2310-m2311-m2312-m2313]
198,1,6,[s4],[m1659-m1834-m1835-m1869-m1895-m1896]
118,1,7,[s4],[m1741-m1835-m1840-m1853-m1854-m1870-m1962]
843,2,5,[s1-s3],[m135-m136-m138-m398-m513]
145,1,4,[s4],[m1741-m1835-m1951-m1952]
234,1,3,[s4],[m1870-m2223-m2424]
130,1,3,[s5],[m1854-m1856-m1857]
925,1,3,[s4],[m1952-m2319-m2337]
292,2,14,[s4-s16],[m2256-m2258-m2260-m2262-m2274-m2275-m2276-m2277-m2278-m2279-m2288-m2290-m2291-m2292]
0,3,6,[s1-s3-s6],[m17-m23-m104-m237-m315-m921]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,2,14,[s4-s5],[m508-m510-m537-m538-m539-m540-m541-m543-m863-m868-m875-m956-m999-m1289]
307,1,7,[s1],[m1054-m1193-m1199-m2326-m2467-m2468-m2469]
844,3,24,[s1-s3-s4],[m17-m590-m898-m899-m900-m901-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m1983-m1984-m1985-m2246-m2247-m2248-m2249]
0,8,28,[s1-s2-s3-s4-s5-s8-s13-s16],[m441-m443-m444-m445-m789-m791-m800-m917-m918-m919-m920-m1421-m1447-m1472-m1473-m1474-m1475-m1476-m1477-m1478-m1479-m1480-m1481-m1482-m1650-m1836-m1837-m1838]
244,1,7,[s1],[m17-m104-m366-m369-m371-m1730-m1954]
701,1,3,[s4],[m17-m179-m523]
0,5,23,[s2-s3-s5-s8-s16],[m784-m975-m1598-m1601-m1608-m1610-m1611-m1613-m1665-m1666-m1669-m1670-m1673-m1675-m1703-m1726-m1780-m1887-m2190-m2197-m2369-m2419-m2420]
898,1,9,[s4],[m1741-m1840-m1853-m1854-m1870-m1952-m2382-m2383-m2537]
0,2,7,[s3-s13],[m728-m880-m884-m1354-m1427-m1456-m1626]
153,0,3,[],[m1835-m1905-m1952]
134,1,6,[s5],[m1854-m1856-m1868-m2129-m2188-m2189]
844,3,24,[s1-s3-s4],[m17-m590-m898-m899-m900-m901-m902-m903-m904-m905-m906-m907-m908-m909-m910-m911-m912-m1983-m1984-m1985-m2246-m2247-m2248-m2249]
0,1,5,[s5],[m23-m148-m179-m220-m389]
147,0,3,[],[m1834-m1835-m1870]
218,1,4,[s4],[m1840-m1870-m1907-m2280]
0,3,3,[s1-s2-s8],[m205-m781-m1572]
229,1,3,[s5],[m148-m711-m1953]
252,1,4,[s4],[m1840-m1870-m1897-m1898]
291,0,4,[],[m1835-m1854-m1855-m2301]
746,2,3,[s3-s19],[m2421-m2422-m2423]
0,3,6,[s3-s5-s16],[m177-m179-m494-m495-m816-m1686]
0,4,12,[s2-s5-s8-s16],[m976-m1352-m1353-m1601-m1603-m1608-m1611-m1669-m1674-m1703-m2009-m2487]
845,1,4,[s4],[m2236-m2237-m2238-m2239]
84,1,9,[s4],[m1659-m1741-m1834-m1835-m1853-m1870-m1903-m1904-m1905]
130,1,3,[s5],[m1854-m1856-m1857]
130,1,3,[s5],[m1854-m1856-m1857]
286,0,6,[],[m1659-m1840-m1869-m1870-m2011-m2223]
235,1,4,[s5],[m1854-m1855-m1856-m1868]
183,0,4,[],[m2328-m2329-m2330-m2331]
291,0,4,[],[m1835-m1854-m1855-m2301]
399,0,3,[],[m1659-m1840-m1869]
144,1,10,[s4],[m1659-m1741-m1835-m1840-m1842-m1853-m1854-m1869-m1951-m1952]
255,0,3,[],[m2328-m2330-m2331]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,2,4,[s3-s13],[m770-m876-m893-m1186]
464,1,3,[s4],[m1870-m1961-m2223]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,1,10,[s3],[m45-m58-m411-m895-m896-m965-m969-m971-m972-m1687]
153,0,3,[],[m1835-m1905-m1952]
0,1,4,[s5],[m45-m410-m630-m632]
579,1,3,[s1],[m1195-m2272-m2321]
256,1,3,[s5],[m2351-m2352-m2444]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
0,3,9,[s3-s4-s12],[m17-m179-m636-m637-m639-m673-m674-m1119-m1750]
0,7,22,[s1-s3-s4-s11-s12-s16-s17],[m650-m678-m679-m1015-m1017-m1217-m1218-m1219-m1247-m1248-m1249-m1250-m1251-m1252-m1253-m1254-m1255-m1256-m1795-m1797-m1798-m2606]
149,1,6,[s4],[m1659-m1741-m1835-m1896-m1952-m2211]
90,1,8,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960]
0,5,5,[s1-s4-s5-s16-s18],[m218-m662-m1827-m1828-m2592]
0,1,7,[s4],[m17-m1659-m1840-m1841-m1842-m1843-m1869]
0,5,7,[s1-s4-s5-s7-s16],[m651-m937-m1022-m1704-m2013-m2057-m2355]
0,1,9,[s4],[m1741-m1840-m1854-m1870-m1895-m1951-m1952-m1962-m2349]
0,4,9,[s3-s4-s5-s13],[m617-m618-m620-m696-m698-m699-m919-m1056-m1057]
561,1,9,[s4],[m1659-m1834-m1835-m1842-m1853-m1870-m1895-m1960-m2378]
846,2,3,[s2-s3],[m862-m2577-m2616]
0,3,3,[s3-s15-s16],[m17-m671-m742]
152,1,30,[s5],[m1915-m1916-m1917-m1918-m1919-m1920-m1921-m1922-m1923-m1924-m1925-m1926-m1927-m1928-m1929-m1930-m1931-m1932-m1933-m1934-m1935-m1936-m1937-m1938-m1939-m1940-m1941-m1942-m2232-m2233]
112,1,7,[s4],[m1659-m1834-m1835-m1842-m1870-m1895-m1905]
