,dataset,#teams,#skills,#experts
0,4,4,[s4-s5-s15-s16],[m122-m133-m135-m341]
0,3,3,[s2-s4-s18],[m2-m18-m164]
0,2,4,[s2-s4],[m2-m160-m251-m480]
0,1,3,[s2],[m741-m773-m790]
0,1,3,[s2],[m741-m786-m861]
0,1,5,[s2],[m720-m726-m735-m830-m859]
0,3,5,[s2-s4-s18],[m2-m7-m96-m160-m251]
0,1,9,[s2],[m693-m719-m720-m723-m725-m726-m747-m837-m838]
0,1,20,[s5],[m78-m216-m240-m241-m242-m277-m278-m279-m281-m288-m294-m295-m297-m355-m433-m435-m499-m510-m530-m533]
0,1,9,[s2],[m670-m698-m718-m719-m723-m726-m728-m745-m843]
0,1,8,[s2],[m693-m720-m723-m725-m741-m742-m794-m796]
0,2,12,[s4-s15],[m423-m473-m595-m598-m607-m658-m659-m660-m667-m669-m681-m687]
0,1,5,[s2],[m693-m741-m790-m799-m810]
0,2,4,[s2-s18],[m7-m62-m86-m148]
0,1,4,[s5],[m692-m693-m724-m871]
0,4,7,[s4-s5-s11-s16],[m186-m423-m424-m452-m594-m650-m651]
0,1,3,[s2],[m8-m86-m335]
0,1,8,[s2],[m693-m720-m723-m725-m741-m794-m796-m810]
0,1,17,[s4],[m423-m474-m598-m606-m607-m650-m652-m653-m658-m659-m660-m664-m668-m673-m685-m687-m727]
0,5,21,[s4-s5-s11-s15-s16],[m464-m465-m466-m467-m474-m606-m607-m648-m651-m658-m659-m660-m667-m668-m669-m673-m681-m685-m688-m727-m789]
0,1,4,[s5],[m692-m693-m724-m859]
0,1,4,[s2],[m720-m726-m750-m862]
0,2,3,[s4-s9],[m2-m8-m284]
0,1,3,[s2],[m726-m743-m802]
0,2,3,[s4-s5],[m8-m9-m144]
0,3,3,[s4-s5-s9],[m471-m507-m581]
0,2,10,[s15-s16],[m119-m121-m122-m131-m133-m135-m197-m340-m341-m534]
0,1,5,[s2],[m693-m741-m790-m799-m837]
0,3,3,[s1-s2-s4],[m5-m97-m597]
0,1,3,[s5],[m694-m724-m844]
0,2,4,[s4-s9],[m54-m209-m212-m716]
0,1,8,[s5],[m691-m692-m693-m699-m724-m755-m757-m836]
0,1,10,[s2],[m670-m718-m719-m723-m725-m726-m732-m733-m734-m873]
0,2,3,[s4-s9],[m2-m33-m585]
0,5,17,[s4-s5-s11-s15-s16],[m464-m466-m467-m598-m606-m607-m648-m651-m653-m654-m658-m659-m668-m669-m671-m680-m696]
0,2,4,[s4-s9],[m83-m337-m406-m407]
0,2,3,[s2-s18],[m2-m9-m548]
0,1,8,[s16],[m107-m119-m120-m131-m134-m135-m150-m349]
0,2,5,[s2-s18],[m2-m9-m84-m86-m126]
0,2,6,[s4-s5],[m454-m455-m456-m457-m602-m603]
0,1,9,[s2],[m670-m698-m718-m719-m723-m726-m728-m745-m806]
0,1,8,[s9],[m381-m385-m419-m475-m476-m477-m478-m494]
0,1,4,[s2],[m719-m740-m741-m866]
0,3,3,[s2-s4-s11],[m2-m8-m9]
0,3,3,[s2-s4-s5],[m203-m204-m205]
0,1,5,[s2],[m2-m7-m9-m194-m422]
0,4,3,[s2-s4-s10-s18],[m2-m7-m52]
0,6,5,[s4-s5-s9-s11-s15-s16],[m424-m451-m452-m588-m630]
0,1,9,[s2],[m2-m693-m720-m725-m726-m728-m740-m741-m747]
0,2,4,[s3-s4],[m2-m7-m52-m85]
0,1,5,[s18],[m2-m62-m126-m160-m480]
0,5,21,[s4-s5-s11-s15-s16],[m423-m466-m467-m473-m594-m595-m598-m606-m607-m648-m649-m654-m658-m659-m660-m664-m668-m669-m671-m673-m696]
0,2,3,[s4-s18],[m2-m581-m748]
0,1,4,[s2],[m670-m726-m786-m866]
0,1,3,[s2],[m670-m728-m873]
0,1,7,[s2],[m670-m719-m725-m729-m741-m776-m843]
0,3,5,[s2-s4-s5],[m692-m693-m724-m836-m843]
0,5,9,[s4-s5-s11-s15-s16],[m464-m466-m467-m473-m607-m658-m659-m669-m671]
0,1,6,[s2],[m693-m741-m773-m790-m799-m859]
0,1,12,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m839]
0,3,4,[s2-s4-s18],[m2-m7-m94-m243]
0,1,5,[s5],[m691-m693-m694-m724-m873]
0,1,10,[s5],[m240-m241-m242-m294-m355-m433-m499-m500-m530-m532]
0,5,18,[s4-s5-s11-s15-s16],[m464-m466-m473-m474-m486-m594-m606-m607-m651-m653-m658-m659-m660-m666-m673-m680-m685-m687]
0,1,13,[s1],[m546-m612-m759-m761-m762-m763-m765-m767-m769-m775-m792-m812-m856]
0,3,3,[s4-s5-s9],[m2-m419-m494]
0,1,4,[s2],[m85-m229-m357-m430]
0,5,10,[s4-s5-s9-s15-s16],[m186-m462-m588-m593-m630-m650-m651-m652-m653-m654]
0,4,12,[s5-s11-s15-s16],[m186-m423-m424-m451-m452-m453-m462-m463-m588-m600-m651-m654]
0,4,3,[s2-s15-s16-s18],[m7-m130-m160]
0,6,3,[s1-s2-s4-s9-s14-s18],[m2-m29-m223]
0,1,4,[s2],[m2-m72-m243-m335]
0,4,5,[s2-s4-s5-s9],[m337-m338-m406-m407-m413]
0,5,12,[s4-s5-s11-s15-s16],[m464-m466-m606-m607-m659-m660-m661-m665-m668-m669-m673-m689]
0,6,3,[s1-s2-s11-s13-s15-s18],[m2-m391-m576]
0,2,3,[s2-s18],[m2-m7-m245]
0,1,3,[s2],[m850-m851-m852]
0,1,7,[s2],[m670-m699-m720-m726-m750-m802-m865]
0,2,3,[s4-s18],[m636-m637-m638]
0,5,23,[s4-s5-s11-s15-s16],[m464-m465-m466-m467-m474-m606-m607-m651-m653-m658-m659-m660-m664-m666-m668-m669-m671-m673-m681-m685-m686-m687-m696]
0,3,4,[s4-s5-s9],[m381-m476-m503-m516]
0,2,3,[s2-s3],[m151-m177-m292]
0,3,3,[s4-s5-s18],[m2-m9-m86]
0,5,16,[s4-s5-s11-s15-s16],[m466-m606-m607-m648-m651-m652-m653-m658-m659-m660-m661-m668-m669-m673-m696-m727]
0,1,4,[s2],[m720-m743-m802-m830]
0,3,8,[s1-s4-s10],[m219-m227-m296-m342-m403-m404-m503-m627]
0,1,3,[s5],[m2-m7-m343]
0,1,3,[s5],[m240-m241-m294]
0,1,4,[s1],[m612-m617-m828-m869]
0,2,8,[s4-s9],[m29-m31-m291-m437-m448-m508-m541-m599]
0,2,5,[s4-s9],[m2-m291-m508-m541-m599]
0,1,3,[s2],[m670-m718-m719]
0,1,4,[s2],[m699-m726-m728-m746]
0,1,5,[s5],[m201-m203-m204-m205-m222]
0,4,4,[s4-s10-s15-s16],[m7-m52-m229-m540]
0,4,4,[s4-s9-s14-s15],[m2-m419-m432-m516]
0,1,4,[s2],[m2-m96-m160-m191]
0,2,3,[s4-s15],[m659-m660-m661]
0,3,4,[s2-s4-s11],[m33-m318-m506-m507]
0,1,4,[s5],[m691-m693-m724-m843]
0,5,20,[s4-s5-s11-s15-s16],[m464-m466-m587-m606-m607-m648-m651-m653-m659-m660-m661-m664-m665-m666-m668-m669-m673-m681-m696-m727]
0,2,4,[s3-s4],[m11-m151-m177-m550]
0,1,6,[s5],[m691-m693-m694-m724-m825-m831]
0,1,12,[s2],[m2-m172-m191-m236-m237-m238-m244-m481-m484-m490-m553-m590]
0,4,6,[s2-s4-s5-s11],[m63-m64-m65-m67-m68-m517]
0,1,9,[s2],[m693-m720-m723-m725-m726-m741-m794-m796-m835]
0,2,4,[s4-s5],[m9-m113-m136-m284]
0,1,5,[s2],[m670-m720-m723-m726-m802]
0,3,3,[s4-s5-s16],[m119-m133-m341]
0,5,14,[s1-s4-s8-s11-s13],[m408-m439-m440-m441-m469-m470-m544-m622-m623-m624-m625-m626-m683-m684]
0,1,6,[s2],[m718-m728-m729-m787-m788-m839]
0,1,5,[s2],[m719-m725-m741-m777-m803]
0,1,3,[s18],[m85-m581-m748]
0,4,15,[s1-s2-s4-s5],[m23-m125-m320-m321-m322-m323-m324-m325-m326-m327-m328-m330-m331-m332-m333]
0,2,4,[s4-s16],[m488-m666-m673-m686]
0,5,6,[s1-s2-s11-s12-s16],[m2-m85-m146-m482-m483-m484]
0,5,6,[s4-s5-s9-s15-s16],[m186-m600-m651-m652-m653-m654]
0,3,3,[s2-s5-s6],[m2-m77-m683]
0,1,4,[s2],[m720-m726-m735-m843]
0,2,3,[s5-s12],[m471-m545-m581]
0,2,15,[s2-s5],[m78-m240-m241-m242-m294-m295-m297-m334-m433-m434-m496-m497-m498-m499-m532]
0,1,4,[s5],[m7-m128-m345-m601]
0,2,3,[s2-s18],[m2-m96-m160]
0,4,5,[s1-s2-s4-s5],[m301-m303-m308-m309-m377]
0,2,6,[s1-s2],[m2-m613-m797-m828-m840-m841]
0,1,13,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m802-m814]
0,2,7,[s4-s9],[m8-m30-m291-m437-m508-m541-m599]
0,1,8,[s2],[m670-m698-m718-m719-m726-m728-m734-m773]
0,3,3,[s4-s5-s15],[m427-m501-m502]
0,2,3,[s2-s18],[m99-m160-m479]
0,2,5,[s4-s5],[m2-m128-m345-m479-m601]
0,4,15,[s2-s11-s12-s16],[m33-m140-m141-m142-m143-m144-m145-m199-m200-m246-m271-m272-m274-m276-m393]
0,1,4,[s2],[m2-m158-m161-m706]
0,2,5,[s4-s9],[m381-m419-m475-m477-m494]
0,1,3,[s5],[m18-m28-m388]
0,2,3,[s4-s5],[m414-m415-m418]
0,1,3,[s5],[m201-m202-m205]
0,2,5,[s2-s18],[m8-m9-m79-m84-m86]
0,1,5,[s5],[m692-m693-m694-m724-m749]
0,1,3,[s2],[m670-m726-m866]
0,9,4,[s1-s2-s4-s5-s6-s8-s11-s13-s18],[m2-m62-m468-m626]
0,1,6,[s5],[m691-m693-m694-m724-m825-m859]
0,2,4,[s4-s11],[m7-m61-m85-m159]
0,2,4,[s2-s18],[m2-m96-m425-m431]
0,3,6,[s2-s4-s18],[m7-m83-m84-m86-m147-m356]
0,1,3,[s2],[m726-m773-m859]
0,1,3,[s2],[m2-m9-m251]
0,3,3,[s2-s4-s12],[m2-m7-m62]
0,7,3,[s2-s4-s5-s10-s11-s12-s18],[m2-m7-m52]
0,1,3,[s2],[m741-m790-m799]
0,1,6,[s4],[m2-m7-m640-m641-m642-m690]
0,2,3,[s2-s7],[m96-m116-m300]
0,1,12,[s1],[m546-m611-m612-m628-m759-m760-m761-m762-m763-m767-m769-m792]
0,1,13,[s4],[m423-m464-m466-m473-m474-m486-m606-m607-m658-m666-m668-m673-m696]
0,8,4,[s1-s2-s4-s6-s11-s13-s15-s16],[m2-m7-m86-m251]
0,1,7,[s2],[m693-m719-m741-m773-m790-m795-m859]
0,1,6,[s2],[m670-m698-m699-m720-m726-m871]
0,7,7,[s1-s2-s4-s11-s15-s16-s18],[m2-m353-m490-m552-m591-m635-m800]
0,1,3,[s2],[m2-m226-m403]
0,1,6,[s4],[m96-m163-m317-m429-m542-m700]
0,2,4,[s5-s15],[m21-m73-m163-m174]
0,2,3,[s4-s10],[m2-m52-m540]
0,1,6,[s5],[m78-m214-m240-m241-m242-m435]
0,1,4,[s2],[m670-m726-m786-m859]
0,2,6,[s4-s5],[m23-m163-m383-m388-m389-m542]
0,1,7,[s2],[m670-m698-m699-m720-m721-m722-m813]
0,1,5,[s2],[m719-m725-m741-m790-m867]
0,5,15,[s4-s5-s11-s15-s16],[m464-m466-m606-m607-m648-m651-m653-m659-m660-m661-m668-m669-m673-m696-m727]
0,3,8,[s2-s4-s18],[m2-m94-m353-m490-m550-m552-m591-m635]
0,5,11,[s4-s5-s11-s15-s16],[m464-m466-m606-m607-m659-m660-m661-m665-m668-m669-m689]
0,1,10,[s5],[m691-m692-m693-m724-m755-m757-m777-m832-m836-m854]
0,2,4,[s2-s18],[m2-m7-m98-m161]
0,1,3,[s2],[m670-m726-m871]
0,1,5,[s2],[m698-m726-m728-m802-m866]
0,1,6,[s2],[m718-m728-m729-m787-m788-m835]
0,1,6,[s9],[m381-m475-m476-m477-m478-m494]
0,5,3,[s2-s4-s5-s15-s16],[m107-m131-m233]
0,1,5,[s2],[m670-m720-m723-m726-m835]
0,5,5,[s4-s5-s9-s11-s15],[m2-m7-m298-m299-m386]
0,4,13,[s4-s11-s15-s16],[m423-m466-m595-m598-m607-m648-m649-m658-m659-m660-m668-m673-m685]
0,1,9,[s2],[m693-m720-m725-m726-m728-m740-m741-m747-m805]
0,4,13,[s4-s5-s11-s16],[m186-m424-m452-m462-m588-m600-m630-m650-m652-m654-m658-m668-m681]
0,1,3,[s4],[m607-m648-m664]
0,2,5,[s4-s5],[m78-m215-m240-m241-m242]
0,1,5,[s2],[m719-m725-m741-m790-m861]
0,1,7,[s5],[m692-m693-m694-m724-m836-m842-m873]
0,4,4,[s4-s5-s15-s16],[m18-m19-m21-m82]
0,2,4,[s2-s18],[m62-m98-m536-m550]
0,9,14,[s1-s2-s6-s8-s11-s13-s15-s16-s18],[m2-m408-m411-m439-m441-m470-m544-m622-m623-m624-m625-m626-m684-m800]
0,1,6,[s2],[m670-m699-m720-m726-m750-m778]
0,1,8,[s2],[m693-m719-m720-m723-m725-m726-m747-m831]
0,2,3,[s2-s18],[m2-m7-m662]
0,1,12,[s2],[m693-m698-m699-m720-m723-m725-m726-m728-m740-m741-m750-m860]
0,2,4,[s4-s5],[m2-m7-m128-m345]
0,3,3,[s2-s4-s5],[m2-m471-m581]
0,2,3,[s4-s10],[m7-m129-m312]
0,1,6,[s2],[m670-m699-m720-m726-m750-m861]
0,1,3,[s2],[m20-m130-m247]
0,5,19,[s4-s5-s11-s15-s16],[m464-m465-m466-m467-m474-m606-m607-m648-m651-m658-m659-m660-m667-m668-m669-m673-m685-m727-m789]
0,2,3,[s4-s5],[m22-m107-m144]
0,1,3,[s9],[m124-m185-m358]
0,1,9,[s5],[m691-m692-m693-m724-m755-m757-m809-m836-m854]
0,2,5,[s4-s18],[m2-m7-m8-m9-m160]
0,1,4,[s2],[m2-m159-m484-m553]
0,1,8,[s2],[m670-m699-m718-m719-m728-m729-m773-m859]
0,1,8,[s2],[m2-m612-m613-m614-m768-m775-m792-m827]
0,4,5,[s1-s2-s5-s11],[m159-m164-m237-m353-m460]
0,2,18,[s4-s16],[m464-m466-m472-m474-m488-m598-m600-m606-m607-m652-m653-m659-m666-m668-m673-m696-m727-m789]
0,1,3,[s2],[m741-m773-m859]
0,1,5,[s2],[m720-m802-m814-m830-m843]
0,3,4,[s1-s2-s4],[m2-m7-m52-m207]
0,6,16,[s4-s5-s10-s11-s15-s16],[m129-m301-m302-m303-m304-m305-m306-m307-m308-m309-m310-m311-m312-m313-m314-m316]
0,1,4,[s2],[m2-m7-m9-m148]
0,4,11,[s4-s11-s15-s16],[m464-m587-m598-m606-m648-m651-m658-m659-m660-m673-m789]
0,1,10,[s2],[m670-m718-m719-m723-m725-m726-m732-m733-m734-m816]
0,3,4,[s4-s5-s16],[m119-m122-m135-m206]
0,1,5,[s5],[m692-m694-m699-m724-m772]
0,1,17,[s5],[m154-m216-m240-m241-m242-m288-m294-m334-m355-m433-m434-m435-m500-m530-m531-m532-m533]
0,1,5,[s2],[m670-m726-m786-m802-m866]
0,2,4,[s4-s5],[m691-m693-m694-m724]
0,2,3,[s4-s9],[m114-m209-m210]
0,3,4,[s2-s4-s18],[m2-m7-m84-m353]
0,1,10,[s5],[m214-m215-m216-m286-m287-m290-m294-m497-m499-m510]
0,1,4,[s2],[m84-m86-m189-m427]
0,2,18,[s2-s5],[m78-m153-m154-m214-m215-m216-m240-m241-m242-m277-m279-m280-m281-m294-m344-m354-m530-m532]
0,2,3,[s2-s18],[m2-m96-m127]
0,2,7,[s15-s16],[m464-m466-m467-m474-m488-m659-m727]
0,1,9,[s2],[m670-m699-m718-m719-m726-m728-m729-m802-m814]
0,1,8,[s2],[m693-m720-m725-m728-m740-m741-m747-m804]
0,1,3,[s2],[m670-m728-m835]
0,1,3,[s4],[m9-m138-m387]
0,2,3,[s4-s5],[m10-m471-m581]
0,1,4,[s5],[m301-m303-m308-m310]
0,1,17,[s5],[m215-m216-m240-m241-m242-m278-m281-m288-m290-m294-m297-m344-m354-m496-m498-m510-m608]
0,2,3,[s4-s5],[m9-m283-m284]
0,2,3,[s1-s2],[m2-m612-m613]
0,1,4,[s2],[m698-m726-m728-m809]
0,2,3,[s1-s2],[m2-m581-m748]
0,4,5,[s4-s11-s15-s16],[m186-m463-m651-m652-m654]
0,1,5,[s2],[m693-m741-m790-m799-m816]
0,1,3,[s2],[m2-m247-m547]
0,3,6,[s4-s15-s16],[m186-m423-m424-m452-m600-m652]
0,1,3,[s2],[m741-m790-m814]
0,1,3,[s2],[m741-m805-m864]
0,2,4,[s2-s18],[m8-m9-m160-m161]
0,2,3,[s2-s4],[m7-m86-m256]
0,1,3,[s4],[m8-m9-m96]
0,1,3,[s8],[m139-m469-m626]
0,4,6,[s1-s2-s4-s5],[m320-m321-m323-m324-m325-m432]
0,4,7,[s4-s5-s15-s16],[m101-m103-m104-m105-m120-m149-m152]
0,1,5,[s2],[m699-m719-m725-m740-m741]
0,1,5,[s2],[m670-m726-m728-m802-m866]
0,3,4,[s2-s4-s18],[m2-m96-m425-m431]
0,1,9,[s4],[m423-m464-m474-m606-m607-m658-m659-m664-m669]
0,2,3,[s2-s12],[m2-m96-m336]
0,1,5,[s9],[m8-m640-m641-m642-m690]
0,1,3,[s2],[m720-m816-m871]
0,2,4,[s1-s2],[m612-m617-m770-m827]
0,1,5,[s5],[m692-m694-m724-m772-m836]
0,3,3,[s2-s4-s18],[m2-m7-m160]
0,1,8,[s2],[m670-m699-m718-m719-m728-m729-m843-m846]
0,3,3,[s1-s2-s11],[m2-m482-m547]
0,1,3,[s10],[m106-m540-m775]
0,1,5,[s4],[m96-m317-m428-m429-m542]
0,2,4,[s1-s4],[m1-m21-m52-m53]
0,1,3,[s2],[m2-m86-m148]
0,4,3,[s1-s2-s4-s11],[m8-m9-m236]
0,1,3,[s9],[m29-m30-m31]
0,7,22,[s1-s2-s4-s11-s13-s15-s17],[m155-m156-m157-m158-m579-m643-m644-m702-m703-m704-m705-m706-m707-m708-m709-m710-m711-m712-m713-m714-m752-m753]
0,9,4,[s1-s2-s4-s5-s9-s11-s12-s15-s18],[m2-m81-m209-m234]
0,2,9,[s5-s16],[m119-m120-m131-m133-m197-m206-m340-m341-m534]
0,5,3,[s2-s4-s5-s6-s11],[m2-m201-m203]
0,1,4,[s2],[m746-m802-m831-m836]
0,4,5,[s4-s5-s15-s16],[m466-m474-m658-m659-m789]
0,1,3,[s11],[m2-m8-m99]
0,1,3,[s2],[m741-m777-m802]
0,1,3,[s1],[m218-m220-m296]
0,1,3,[s1],[m1-m24-m56]
0,3,3,[s2-s4-s5],[m251-m536-m751]
0,3,3,[s2-s4-s18],[m2-m91-m96]
0,1,5,[s2],[m670-m698-m720-m723-m860]
0,1,10,[s2],[m693-m720-m725-m726-m728-m740-m741-m747-m816-m830]
0,2,3,[s4-s9],[m2-m7-m8]
0,1,6,[s2],[m720-m726-m730-m731-m866-m867]
0,1,14,[s1],[m125-m320-m321-m322-m323-m324-m325-m326-m327-m328-m330-m331-m332-m333]
0,1,4,[s2],[m746-m778-m802-m836]
0,1,4,[s2],[m670-m699-m720-m749]
0,4,3,[s2-s4-s5-s18],[m2-m96-m111]
0,3,7,[s1-s2-s4],[m183-m252-m253-m254-m255-m256-m257]
0,3,3,[s2-s4-s11],[m2-m819-m821]
0,8,6,[s1-s2-s4-s6-s11-s13-s15-s16],[m2-m8-m9-m85-m581-m748]
0,3,5,[s2-s4-s18],[m2-m7-m8-m85-m99]
0,1,9,[s2],[m693-m720-m723-m725-m726-m741-m794-m796-m839]
0,3,5,[s2-s4-s5],[m692-m693-m719-m724-m836]
0,1,5,[s11],[m453-m463-m464-m473-m630]
0,5,16,[s4-s5-s11-s15-s16],[m474-m606-m607-m649-m654-m659-m661-m667-m668-m669-m671-m673-m681-m688-m727-m789]
0,6,11,[s1-s2-s4-s6-s11-s18],[m2-m93-m236-m237-m243-m244-m353-m411-m458-m481-m635]
0,1,6,[s2],[m693-m719-m741-m790-m795-m837]
0,2,12,[s2-s11],[m33-m140-m141-m142-m143-m144-m145-m246-m272-m384-m391-m392]
0,12,3,[s1-s2-s3-s4-s5-s6-s7-s8-s9-s10-s11-s18],[m87-m88-m89]
0,1,12,[s5],[m216-m240-m241-m242-m290-m294-m334-m496-m499-m531-m532-m608]
0,2,3,[s1-s4],[m2-m185-m223]
0,2,3,[s4-s15],[m489-m658-m659]
0,2,3,[s4-s9],[m291-m584-m599]
0,1,4,[s1],[m1-m3-m5-m57]
0,2,4,[s4-s5],[m691-m692-m694-m724]
0,2,4,[s1-s4],[m2-m5-m96-m109]
0,4,6,[s4-s5-s11-s16],[m186-m423-m424-m594-m630-m651]
0,1,13,[s1],[m546-m611-m612-m613-m617-m761-m766-m768-m775-m791-m792-m807-m812]
0,3,3,[s4-s5-s15],[m54-m383-m428]
0,2,8,[s4-s9],[m8-m9-m29-m30-m223-m291-m508-m599]
0,1,3,[s2],[m96-m581-m748]
0,3,3,[s2-s4-s18],[m2-m8-m480]
0,1,4,[s2],[m67-m436-m471-m581]
0,1,10,[s1],[m546-m611-m613-m762-m763-m767-m768-m775-m792-m807]
0,4,22,[s4-s5-s15-s16],[m464-m466-m467-m473-m474-m488-m489-m606-m607-m652-m658-m659-m660-m665-m666-m667-m669-m671-m673-m685-m687-m696]
0,1,3,[s2],[m2-m94-m548]
0,2,4,[s4-s9],[m147-m337-m406-m413]
0,6,13,[s4-s5-s9-s11-s15-s16],[m464-m466-m472-m473-m474-m606-m607-m658-m659-m660-m667-m668-m686]
0,1,7,[s2],[m670-m719-m725-m729-m741-m776-m815]
0,1,3,[s4],[m473-m659-m673]
0,2,3,[s1-s2],[m2-m99-m251]
0,1,11,[s1],[m2-m546-m612-m613-m617-m761-m768-m770-m791-m792-m807]
0,1,3,[s2],[m2-m33-m96]
0,3,8,[s4-s5-s11],[m186-m452-m453-m463-m589-m593-m594-m595]
0,6,24,[s4-s5-s9-s11-s15-s16],[m424-m464-m465-m466-m467-m606-m607-m652-m653-m658-m659-m660-m664-m665-m667-m668-m671-m673-m681-m685-m686-m687-m696-m727]
0,2,3,[s1-s4],[m1-m3-m56]
0,1,5,[s2],[m719-m725-m741-m774-m790]
0,1,6,[s2],[m670-m699-m720-m750-m843-m846]
0,1,19,[s5],[m78-m153-m216-m240-m241-m242-m277-m278-m279-m281-m286-m288-m294-m355-m433-m435-m498-m531-m533]
0,1,15,[s5],[m216-m240-m241-m242-m277-m278-m281-m290-m294-m295-m355-m433-m499-m510-m608]
0,2,3,[s2-s4],[m2-m62-m85]
0,1,14,[s5],[m216-m240-m241-m242-m277-m289-m294-m433-m496-m498-m500-m531-m532-m608]
0,2,3,[s2-s5],[m7-m23-m99]
0,2,4,[s3-s4],[m12-m14-m136-m165]
0,1,6,[s2],[m718-m728-m729-m758-m787-m788]
0,2,3,[s1-s2],[m4-m5-m6]
0,7,11,[s1-s2-s4-s5-s9-s11-s15],[m170-m217-m218-m219-m220-m221-m226-m228-m296-m338-m339]
0,1,3,[s11],[m598-m659-m666]
0,1,6,[s2],[m83-m84-m86-m147-m356-m405]
0,2,11,[s15-s16],[m186-m423-m424-m452-m462-m465-m587-m588-m600-m652-m653]
0,1,3,[s2],[m8-m79-m171]
0,2,3,[s4-s5],[m137-m283-m284]
0,1,3,[s2],[m9-m86-m383]
0,5,19,[s4-s5-s11-s15-s16],[m464-m466-m467-m474-m594-m595-m598-m606-m607-m648-m651-m658-m659-m660-m668-m669-m671-m673-m680]
0,4,6,[s1-s5-s15-s16],[m121-m122-m231-m233-m349-m534]
0,1,7,[s2],[m670-m699-m718-m719-m728-m729-m860]
0,5,6,[s4-s5-s9-s15-s16],[m424-m451-m452-m453-m600-m654]
0,1,3,[s3],[m127-m151-m292]
0,2,3,[s2-s12],[m2-m7-m479]
0,2,4,[s2-s4],[m8-m9-m62-m196]
0,5,20,[s4-s5-s11-s15-s16],[m466-m467-m473-m488-m594-m606-m607-m648-m651-m653-m658-m659-m660-m664-m666-m669-m673-m686-m696-m727]
0,2,10,[s4-s16],[m423-m466-m473-m474-m595-m606-m607-m658-m659-m685]
0,1,9,[s2],[m2-m670-m719-m720-m725-m726-m741-m794-m867]
0,2,5,[s4-s9],[m31-m291-m448-m508-m599]
0,1,3,[s5],[m2-m23-m160]
0,2,14,[s2-s5],[m78-m240-m241-m242-m294-m295-m297-m433-m434-m496-m497-m498-m499-m532]
0,6,3,[s2-s4-s5-s6-s11-s18],[m7-m52-m84]
0,1,6,[s2],[m670-m699-m720-m723-m726-m873]
0,2,4,[s2-s5],[m2-m336-m581-m748]
0,4,8,[s4-s5-s15-s16],[m107-m108-m119-m120-m131-m133-m134-m206]
0,1,3,[s2],[m2-m85-m800]
0,4,6,[s2-s4-s14-s18],[m2-m7-m33-m52-m84-m86]
0,1,5,[s2],[m719-m734-m741-m773-m859]
0,4,5,[s1-s2-s11-s12],[m159-m482-m490-m492-m635]
0,1,15,[s5],[m216-m240-m241-m242-m277-m278-m294-m344-m355-m433-m499-m500-m530-m532-m608]
0,1,4,[s1],[m612-m797-m827-m828]
0,1,3,[s2],[m379-m783-m863]
0,2,10,[s4-s16],[m186-m423-m424-m451-m452-m600-m651-m652-m653-m654]
0,2,4,[s2-s5],[m2-m219-m503-m580]
0,4,7,[s4-s10-s15-s16],[m301-m310-m312-m342-m495-m682-m701]
0,6,3,[s2-s4-s5-s6-s7-s11],[m9-m137-m282]
0,3,7,[s4-s5-s16],[m186-m423-m424-m452-m600-m652-m654]
0,2,4,[s2-s4],[m2-m9-m86-m378]
0,1,7,[s2],[m670-m719-m725-m729-m741-m776-m839]
0,3,4,[s2-s4-s5],[m2-m62-m220-m339]
0,2,3,[s2-s18],[m2-m59-m71]
0,3,3,[s2-s4-s18],[m8-m9-m335]
0,5,12,[s4-s5-s11-s15-s16],[m466-m607-m648-m653-m658-m659-m660-m661-m665-m668-m669-m673]
0,2,4,[s2-s18],[m2-m8-m138-m284]
0,1,3,[s2],[m699-m741-m790]
0,1,4,[s2],[m670-m726-m786-m805]
0,2,4,[s4-s5],[m34-m96-m99-m390]
0,1,3,[s2],[m741-m802-m834]
0,1,4,[s2],[m693-m719-m725-m741]
0,2,25,[s2-s18],[m7-m8-m9-m378-m398-m399-m400-m401-m409-m410-m631-m632-m633-m634-m674-m675-m676-m677-m678-m697-m736-m737-m738-m739-m785]
0,7,4,[s1-s4-s6-s8-s13-s15-s16],[m2-m440-m441-m468]
0,3,7,[s1-s2-s6],[m140-m198-m200-m274-m275-m293-m391]
0,3,4,[s2-s4-s5],[m692-m693-m724-m735]
0,2,19,[s2-s5],[m78-m153-m216-m240-m241-m242-m277-m278-m279-m281-m286-m294-m355-m433-m434-m435-m510-m531-m533]
0,1,9,[s2],[m693-m720-m723-m725-m726-m741-m794-m796-m804]
0,4,4,[s6-s8-s11-s13],[m439-m469-m624-m684]
0,1,3,[s9],[m2-m8-m62]
0,1,3,[s9],[m147-m407-m413]
0,1,3,[s2],[m741-m790-m834]
0,4,7,[s1-s2-s11-s15],[m2-m72-m93-m236-m244-m481-m490]
0,5,3,[s1-s2-s4-s5-s11],[m32-m194-m353]
0,1,3,[s5],[m131-m134-m135]
0,2,3,[s4-s5],[m2-m85-m751]
0,1,4,[s2],[m2-m8-m9-m204]
0,3,3,[s2-s4-s18],[m2-m34-m96]
0,4,3,[s1-s2-s5-s11],[m94-m487-m590]
0,1,8,[s2],[m693-m720-m723-m725-m741-m794-m796-m816]
0,3,4,[s2-s4-s5],[m202-m203-m204-m205]
0,1,3,[s2],[m2-m251-m751]
