,dataset,#teams,#skills,#experts
0,1,4,[s1],[m877-m1562-m1700-m1764]
0,2,4,[s6-s10],[m1607-m1742-m1743-m1832]
0,1,5,[s1],[m1594-m1607-m1675-m1739-m1745]
0,1,5,[s6],[m1424-m1442-m1488-m1778-m1830]
0,2,4,[s1-s6],[m915-m1424-m1652-m1778]
0,3,7,[s1-s6-s9],[m917-m977-m1052-m1271-m1662-m1778-m1792]
0,1,3,[s5],[m1282-m1474-m1791]
0,2,3,[s1-s20],[m837-m1052-m1829]
0,2,3,[s1-s5],[m1013-m1700-m1778]
0,1,5,[s6],[m1442-m1525-m1549-m1662-m1830]
0,2,3,[s1-s10],[m1409-m1622-m1883]
0,3,6,[s1-s6-s10],[m1272-m1273-m1362-m1485-m1586-m1722]
0,1,3,[s1],[m1690-m1784-m1795]
0,1,5,[s1],[m1613-m1690-m1740-m1825-m1860]
0,2,5,[s1-s9],[m1691-m1741-m1781-m1860-m1899]
0,1,3,[s9],[m1691-m1740-m1782]
0,2,4,[s5-s9],[m1691-m1704-m1740-m1875]
0,1,5,[s1],[m1691-m1713-m1715-m1719-m1860]
0,3,4,[s1-s9-s20],[m1733-m1740-m1741-m1782]
0,2,4,[s1-s9],[m1741-m1785-m1860-m1875]
0,2,4,[s12-s13],[m1266-m1740-m1782-m1875]
0,2,6,[s1-s9],[m1266-m1713-m1733-m1741-m1781-m1860]
0,3,5,[s1-s6-s9],[m1691-m1715-m1719-m1783-m1860]
0,3,4,[s1-s5-s10],[m1690-m1691-m1733-m1860]
0,3,4,[s1-s6-s9],[m1781-m1782-m1805-m1860]
0,1,5,[s9],[m1691-m1733-m1782-m1784-m1875]
0,1,5,[s9],[m1692-m1740-m1741-m1785-m1875]
0,2,7,[s9-s12],[m1266-m1741-m1781-m1782-m1827-m1860-m1875]
0,3,3,[s6-s9-s12],[m1691-m1782-m1875]
0,1,3,[s9],[m1640-m1740-m1875]
0,2,5,[s1-s9],[m1691-m1713-m1715-m1741-m1782]
0,1,4,[s1],[m1690-m1789-m1825-m1827]
0,2,5,[s1-s9],[m1691-m1715-m1719-m1785-m1860]
0,2,3,[s1-s9],[m1593-m1740-m1781]
0,3,4,[s1-s6-s10],[m1272-m1273-m1608-m1610]
0,1,3,[s6],[m1272-m1273-m1716]
0,1,4,[s1],[m812-m1489-m1581-m1728]
0,2,5,[s1-s6],[m1272-m1273-m1362-m1433-m1435]
0,1,4,[s6],[m1272-m1273-m1571-m1761]
0,1,8,[s1],[m729-m885-m920-m1417-m1483-m1518-m1553-m1718]
0,1,5,[s5],[m1221-m1399-m1417-m1544-m1771]
0,3,7,[s1-s5-s6],[m1552-m1588-m1607-m1742-m1743-m1832-m1900]
0,1,3,[s6],[m1069-m1194-m1417]
0,1,3,[s6],[m1417-m1728-m1791]
0,1,4,[s6],[m1194-m1282-m1417-m1791]
0,2,4,[s1-s20],[m1391-m1417-m1485-m1571]
0,3,4,[s1-s6-s10],[m687-m1417-m1639-m1649]
0,2,4,[s1-s6],[m974-m1417-m1439-m1564]
0,1,5,[s6],[m1282-m1358-m1425-m1736-m1852]
0,3,4,[s6-s10-s12],[m1008-m1009-m1811-m1847]
0,2,3,[s1-s6],[m1008-m1009-m1419]
0,1,7,[s1],[m974-m1008-m1009-m1359-m1390-m1433-m1642]
0,3,3,[s1-s6-s10],[m1362-m1534-m1791]
0,3,5,[s6-s10-s11],[m977-m1013-m1442-m1467-m1551]
0,3,8,[s1-s6-s10],[m915-m917-m977-m1271-m1442-m1662-m1778-m1830]
0,2,5,[s1-s6],[m977-m1015-m1418-m1442-m1792]
0,2,3,[s1-s6],[m1562-m1622-m1764]
0,2,4,[s1-s10],[m917-m1135-m1622-m1700]
0,1,6,[s1],[m1397-m1417-m1450-m1473-m1616-m1639]
0,1,3,[s9],[m541-m1199-m1643]
0,1,4,[s1],[m1548-m1562-m1701-m1764]
0,3,5,[s6-s10-s12],[m1015-m1442-m1621-m1662-m1792]
0,2,4,[s6-s8],[m1442-m1524-m1668-m1830]
0,1,3,[s6],[m979-m1015-m1241]
0,1,3,[s1],[m941-m944-m1765]
0,2,4,[s4-s9],[m537-m822-m1546-m1567]
0,2,3,[s1-s5],[m1391-m1426-m1649]
877,1,3,[s9],[m1062-m1567-m1705]
0,1,4,[s9],[m945-m1381-m1766-m1883]
0,3,4,[s1-s5-s20],[m1403-m1821-m1822-m1879]
0,1,7,[s1],[m1008-m1009-m1435-m1466-m1473-m1616-m1620]
0,3,5,[s1-s6-s10],[m773-m1485-m1534-m1639-m1722]
837,2,3,[s1-s6],[m1442-m1662-m1792]
0,2,3,[s1-s6],[m1442-m1721-m1792]
0,1,3,[s1],[m1484-m1619-m1725]
0,1,3,[s6],[m1106-m1194-m1440]
0,2,4,[s1-s6],[m1249-m1442-m1467-m1633]
0,1,3,[s5],[m1790-m1821-m1822]
0,2,4,[s1-s6],[m1484-m1542-m1571-m1639]
0,2,7,[s1-s9],[m879-m919-m943-m978-m1548-m1701-m1830]
0,1,5,[s1],[m703-m1013-m1101-m1205-m1217]
0,1,3,[s6],[m1337-m1438-m1643]
0,1,3,[s9],[m1062-m1643-m1705]
0,1,3,[s9],[m1519-m1670-m1705]
0,1,4,[s6],[m1525-m1549-m1591-m1830]
0,3,3,[s5-s6-s9],[m837-m1495-m1883]
0,2,4,[s1-s6],[m1551-m1633-m1721-m1792]
0,2,4,[s6-s9],[m1181-m1442-m1551-m1792]
0,3,4,[s9-s14-s15],[m1013-m1661-m1766-m1883]
0,3,3,[s6-s9-s15],[m1520-m1661-m1662]
0,1,3,[s6],[m1015-m1442-m1662]
0,3,4,[s1-s6-s10],[m673-m1173-m1312-m1519]
0,2,3,[s9-s15],[m1488-m1543-m1830]
0,2,5,[s1-s6],[m1140-m1248-m1381-m1469-m1883]
0,3,6,[s6-s10-s12],[m877-m1013-m1443-m1551-m1701-m1883]
0,2,3,[s1-s9],[m1521-m1652-m1830]
0,1,5,[s6],[m1442-m1525-m1549-m1621-m1792]
0,2,7,[s1-s15],[m836-m1104-m1381-m1418-m1443-m1524-m1551]
0,1,5,[s6],[m915-m1549-m1633-m1669-m1830]
0,1,3,[s1],[m916-m1010-m1652]
0,2,3,[s5-s9],[m1381-m1701-m1883]
0,1,4,[s6],[m1639-m1821-m1822-m1834]
0,2,4,[s1-s10],[m992-m1391-m1618-m1722]
0,2,4,[s1-s5],[m826-m908-m1402-m1516]
0,3,3,[s1-s6-s10],[m667-m963-m1648]
0,1,4,[s9],[m1589-m1844-m1858-m1859]
0,1,4,[s9],[m668-m1062-m1368-m1705]
0,2,3,[s6-s9],[m945-m1661-m1883]
0,1,3,[s3],[m1616-m1619-m1725]
0,2,6,[s1-s6],[m1232-m1552-m1568-m1742-m1743-m1844]
0,1,3,[s1],[m1552-m1783-m1844]
0,2,5,[s1-s6],[m916-m979-m1181-m1205-m1792]
0,2,5,[s1-s14],[m1552-m1742-m1743-m1844-m1858]
0,1,4,[s1],[m900-m1402-m1515-m1566]
845,1,5,[s23],[m1631-m1637-m1666-m1693-m1723]
0,1,4,[s23],[m1637-m1693-m1723-m1800]
0,2,3,[s3-s9],[m1766-m1778-m1830]
0,2,3,[s5-s9],[m1232-m1552-m1760]
837,2,3,[s1-s6],[m1442-m1662-m1792]
0,3,4,[s1-s6-s10],[m1008-m1009-m1194-m1823]
0,1,3,[s9],[m1181-m1548-m1883]
0,1,3,[s6],[m1662-m1792-m1883]
0,1,4,[s1],[m1521-m1622-m1652-m1700]
0,1,5,[s1],[m836-m1381-m1551-m1701-m1883]
0,2,4,[s1-s6],[m1550-m1662-m1668-m1792]
0,2,6,[s1-s6],[m1391-m1514-m1571-m1722-m1728-m1840]
0,1,3,[s14],[m1635-m1696-m1844]
0,1,4,[s9],[m1703-m1783-m1844-m1887]
862,1,3,[s9],[m1703-m1844-m1887]
0,1,4,[s1],[m1694-m1738-m1803-m1878]
0,1,3,[s1],[m1743-m1789-m1844]
0,1,4,[s1],[m1334-m1743-m1844-m1887]
0,1,4,[s1],[m729-m884-m885-m1142]
0,1,3,[s1],[m885-m929-m1876]
0,1,4,[s1],[m885-m1142-m1553-m1569]
0,1,3,[s1],[m885-m1483-m1876]
0,1,3,[s1],[m920-m1399-m1771]
0,3,3,[s1-s6-s10],[m698-m1359-m1791]
0,1,3,[s6],[m1121-m1460-m1852]
0,2,4,[s1-s12],[m904-m1090-m1398-m1566]
0,1,3,[s1],[m977-m1528-m1652]
0,1,3,[s6],[m971-m1100-m1355]
0,1,5,[s1],[m1403-m1468-m1571-m1641-m1807]
0,2,3,[s1-s13],[m1426-m1821-m1822]
0,1,4,[s1],[m961-m1391-m1408-m1489]
0,1,4,[s15],[m1282-m1440-m1618-m1649]
0,1,3,[s6],[m1571-m1649-m1790]
0,1,3,[s5],[m1121-m1408-m1790]
0,1,3,[s1],[m793-m1514-m1560]
0,1,4,[s6],[m1440-m1460-m1485-m1790]
0,1,4,[s5],[m812-m1473-m1514-m1790]
0,1,5,[s1],[m812-m974-m1468-m1527-m1791]
0,1,4,[s5],[m928-m1417-m1615-m1791]
0,1,5,[s1],[m772-m1282-m1425-m1440-m1649]
0,1,3,[s6],[m1514-m1552-m1694]
0,1,3,[s1],[m1358-m1645-m1712]
0,1,4,[s6],[m1560-m1675-m1694-m1828]
0,2,3,[s1-s20],[m729-m1390-m1483]
0,2,3,[s1-s6],[m977-m1217-m1470]
0,2,3,[s1-s6],[m837-m1345-m1644]
0,1,4,[s14],[m1122-m1647-m1672-m1809]
0,2,3,[s1-s6],[m1181-m1381-m1470]
0,2,3,[s1-s14],[m1444-m1445-m1673]
0,1,3,[s9],[m1809-m1810-m1834]
0,1,4,[s1],[m920-m1399-m1771-m1876]
0,1,3,[s12],[m1615-m1746-m1811]
838,1,3,[s9],[m1810-m1811-m1834]
0,2,4,[s1-s12],[m1088-m1161-m1171-m1174]
0,2,4,[s1-s6],[m1135-m1181-m1622-m1792]
0,1,4,[s9],[m1425-m1426-m1440-m1834]
0,1,3,[s5],[m884-m1203-m1876]
0,1,4,[s1],[m884-m920-m1544-m1569]
0,3,4,[s1-s5-s6],[m1221-m1722-m1823-m1852]
0,1,4,[s9],[m945-m1570-m1766-m1830]
0,1,3,[s1],[m1399-m1569-m1866]
0,3,3,[s6-s10-s12],[m1217-m1299-m1470]
0,1,3,[s1],[m1413-m1513-m1887]
0,1,7,[s1],[m974-m1038-m1282-m1460-m1608-m1722-m1791]
0,1,7,[s1],[m1157-m1594-m1759-m1787-m1788-m1833-m1901]
0,1,3,[s10],[m1645-m1674-m1712]
0,1,3,[s10],[m1809-m1810-m1834]
0,1,4,[s14],[m1615-m1636-m1746-m1809]
0,1,3,[s6],[m1614-m1626-m1706]
0,1,3,[s23],[m1629-m1658-m1663]
0,2,4,[s1-s9],[m1429-m1646-m1671-m1724]
0,3,3,[s3-s5-s23],[m1634-m1711-m1753]
0,3,3,[s9-s15-s22],[m1479-m1507-m1816]
0,2,3,[s1-s7],[m1690-m1785-m1899]
0,3,3,[s3-s5-s9],[m1514-m1749-m1790]
0,3,3,[s1-s5-s11],[m839-m1679-m1817]
0,2,3,[s1-s5],[m1282-m1749-m1834]
0,2,5,[s1-s5],[m1362-m1397-m1639-m1821-m1822]
0,1,3,[s1],[m1228-m1327-m1557]
0,2,6,[s1-s6],[m698-m1194-m1272-m1273-m1749-m1790]
0,3,3,[s1-s5-s9],[m974-m1455-m1534]
0,1,3,[s10],[m1517-m1650-m1730]
0,3,3,[s1-s3-s11],[m1536-m1869-m1902]
0,1,3,[s1],[m839-m1654-m1709]
0,3,4,[s1-s6-s10],[m1272-m1485-m1620-m1728]
0,2,4,[s1-s10],[m1068-m1228-m1601-m1680]
0,1,3,[s1],[m663-m678-m1323]
839,1,3,[s9],[m786-m1283-m1481]
0,2,3,[s1-s10],[m1404-m1517-m1838]
0,1,3,[s23],[m1686-m1774-m1780]
0,3,3,[s1-s5-s9],[m1027-m1071-m1538]
0,3,3,[s3-s6-s8],[m838-m1424-m1622]
0,1,3,[s6],[m1517-m1671-m1730]
0,1,3,[s9],[m1027-m1071-m1150]
0,1,3,[s1],[m1188-m1542-m1620]
0,2,5,[s1-s5],[m1069-m1821-m1822-m1834-m1893]
0,1,3,[s23],[m1753-m1780-m1841]
0,2,3,[s1-s10],[m1542-m1749-m1793]
0,1,3,[s1],[m662-m950-m1254]
0,3,3,[s1-s6-s13],[m1646-m1748-m1849]
0,2,3,[s6-s9],[m1537-m1657-m1748]
0,3,4,[s1-s3-s5],[m1255-m1330-m1769-m1888]
0,2,3,[s4-s10],[m1517-m1650-m1730]
0,2,6,[s1-s5],[m893-m1272-m1273-m1462-m1749-m1790]
0,2,3,[s6-s9],[m1487-m1748-m1798]
0,2,3,[s1-s10],[m1144-m1363-m1575]
0,3,3,[s1-s5-s9],[m1538-m1582-m1747]
0,1,3,[s6],[m1522-m1657-m1748]
0,3,4,[s1-s3-s6],[m1272-m1450-m1462-m1694]
0,3,3,[s6-s9-s10],[m1487-m1730-m1748]
0,2,3,[s6-s9],[m1522-m1646-m1751]
0,2,3,[s7-s9],[m819-m1280-m1434]
840,3,3,[s1-s10-s12],[m1185-m1482-m1575]
0,2,5,[s1-s20],[m974-m1639-m1821-m1822-m1852]
0,2,3,[s1-s5],[m999-m1502-m1598]
0,3,4,[s1-s5-s6],[m1069-m1419-m1484-m1879]
0,2,3,[s9-s15],[m1708-m1750-m1851]
841,2,4,[s1-s9],[m1018-m1191-m1252-m1320]
0,1,3,[s9],[m652-m696-m951]
0,3,3,[s1-s5-s9],[m1371-m1619-m1725]
0,3,4,[s1-s6-s9],[m773-m974-m1272-m1273]
0,2,4,[s1-s5],[m1615-m1618-m1823-m1852]
0,3,3,[s1-s5-s9],[m1152-m1279-m1903]
0,3,3,[s1-s5-s12],[m1287-m1845-m1904]
0,1,4,[s9],[m1225-m1260-m1482-m1575]
0,2,4,[s1-s5],[m1282-m1728-m1821-m1822]
0,2,3,[s1-s5],[m1619-m1725-m1728]
0,1,4,[s23],[m1539-m1711-m1777-m1841]
0,3,3,[s1-s6-s9],[m1417-m1722-m1823]
0,2,3,[s1-s7],[m990-m1113-m1481]
842,1,3,[s23],[m1629-m1634-m1841]
0,1,3,[s9],[m1487-m1646-m1671]
0,3,3,[s1-s9-s10],[m1333-m1404-m1706]
0,1,4,[s1],[m895-m1158-m1607-m1845]
0,2,3,[s9-s15],[m1650-m1798-m1818]
0,2,3,[s9-s10],[m1225-m1481-m1575]
0,1,4,[s1],[m955-m974-m1194-m1618]
0,3,3,[s1-s6-s10],[m1820-m1892-m1905]
0,3,4,[s6-s10-s12],[m1683-m1730-m1751-m1798]
0,2,3,[s6-s12],[m1522-m1685-m1817]
0,3,3,[s4-s6-s17],[m1051-m1523-m1685]
0,2,3,[s1-s9],[m1682-m1730-m1849]
0,2,3,[s6-s12],[m1333-m1614-m1706]
0,1,5,[s6],[m1417-m1484-m1571-m1616-m1749]
770,1,4,[s9],[m708-m951-m1068-m1680]
0,2,6,[s1-s5],[m1272-m1273-m1458-m1485-m1514-m1722]
0,1,3,[s9],[m708-m951-m1532]
0,3,3,[s5-s6-s12],[m1376-m1598-m1748]
0,2,3,[s1-s6],[m1620-m1641-m1840]
0,1,3,[s23],[m1711-m1774-m1801]
0,1,4,[s23],[m1585-m1686-m1753-m1777]
0,2,5,[s1-s6],[m1564-m1635-m1645-m1674-m1901]
0,1,3,[s23],[m1629-m1634-m1753]
0,3,3,[s1-s9-s23],[m1628-m1634-m1686]
0,1,4,[s23],[m1628-m1658-m1695-m1753]
0,1,5,[s5],[m812-m974-m1121-m1282-m1852]
0,1,4,[s23],[m1627-m1695-m1773-m1800]
0,1,4,[s1],[m1013-m1135-m1548-m1572]
0,1,3,[s23],[m1539-m1695-m1753]
0,2,4,[s1-s5],[m1282-m1458-m1534-m1834]
0,3,5,[s5-s10-s12],[m1440-m1789-m1821-m1822-m1834]
0,1,3,[s5],[m1639-m1757-m1790]
0,1,3,[s1],[m1287-m1759-m1806]
0,2,3,[s1-s5],[m1594-m1607-m1845]
0,2,5,[s1-s9],[m1690-m1691-m1713-m1781-m1860]
0,3,4,[s1-s4-s20],[m1608-m1610-m1619-m1725]
0,1,4,[s6],[m1194-m1484-m1641-m1725]
0,1,3,[s23],[m1539-m1689-m1777]
0,3,6,[s6-s9-s10],[m1433-m1485-m1571-m1821-m1822-m1852]
0,3,4,[s3-s5-s6],[m1821-m1822-m1840-m1852]
843,1,3,[s1],[m1261-m1700-m1701]
0,1,3,[s1],[m1065-m1141-m1577]
0,2,3,[s5-s20],[m1619-m1725-m1834]
0,2,3,[s5-s6],[m1440-m1722-m1840]
0,3,5,[s1-s6-s10],[m1282-m1391-m1821-m1822-m1823]
0,1,5,[s1],[m1607-m1698-m1717-m1783-m1825]
0,3,5,[s5-s6-s10],[m1203-m1489-m1694-m1699-m1906]
0,3,4,[s1-s6-s9],[m893-m1272-m1419-m1485]
0,1,3,[s1],[m1266-m1691-m1825]
0,2,4,[s1-s12],[m1640-m1691-m1698-m1720]
0,1,5,[s9],[m1062-m1337-m1368-m1546-m1670]
0,2,3,[s1-s20],[m1635-m1638-m1895]
0,3,7,[s1-s6-s9],[m1270-m1343-m1588-m1638-m1742-m1743-m1895]
0,2,3,[s1-s15],[m1282-m1362-m1586]
0,1,5,[s1],[m1717-m1805-m1828-m1875-m1895]
0,2,4,[s6-s12],[m1638-m1641-m1821-m1822]
0,3,5,[s6-s10-s12],[m1203-m1489-m1694-m1699-m1906]
0,2,3,[s1-s20],[m1232-m1697-m1717]
0,2,4,[s9-s12],[m1589-m1802-m1844-m1887]
0,2,8,[s1-s9],[m1270-m1286-m1552-m1588-m1789-m1806-m1844-m1895]
0,2,7,[s1-s6],[m1334-m1473-m1588-m1590-m1607-m1665-m1789]
0,2,6,[s5-s9],[m1588-m1742-m1743-m1789-m1832-m1895]
0,3,3,[s1-s5-s6],[m1607-m1645-m1845]
0,1,4,[s1],[m1827-m1828-m1875-m1884]
0,3,5,[s1-s6-s9],[m1742-m1743-m1826-m1858-m1877]
0,2,3,[s1-s6],[m789-m1877-m1887]
0,1,5,[s1],[m1491-m1783-m1844-m1858-m1859]
0,2,5,[s1-s9],[m788-m1270-m1286-m1703-m1806]
0,1,4,[s1],[m789-m1386-m1590-m1844]
0,3,3,[s1-s9-s10],[m1568-m1783-m1895]
0,1,3,[s4],[m1620-m1699-m1906]
0,1,5,[s6],[m1282-m1618-m1722-m1728-m1840]
0,2,3,[s6-s21],[m999-m1461-m1501]
0,2,3,[s1-s10],[m1717-m1785-m1805]
0,1,3,[s1],[m1717-m1733-m1805]
0,3,4,[s1-s6-s12],[m1691-m1717-m1785-m1805]
0,3,5,[s1-s6-s10],[m1435-m1542-m1716-m1821-m1822]
0,1,3,[s9],[m619-m1416-m1567]
0,3,4,[s1-s6-s10],[m1312-m1337-m1368-m1519]
0,2,4,[s6-s9],[m1720-m1741-m1878-m1904]
0,2,5,[s5-s9],[m1458-m1790-m1821-m1822-m1879]
0,3,4,[s1-s6-s12],[m1720-m1741-m1805-m1825]
0,2,5,[s1-s20],[m1266-m1690-m1691-m1720-m1781]
0,3,4,[s1-s6-s9],[m1720-m1733-m1804-m1826]
0,3,5,[s1-s5-s6],[m1334-m1803-m1806-m1858-m1877]
0,1,3,[s5],[m1269-m1270-m1858]
0,1,5,[s1],[m1388-m1568-m1589-m1844-m1887]
0,3,3,[s1-s13-s15],[m537-m822-m1431]
0,3,5,[s1-s5-s10],[m1520-m1652-m1700-m1778-m1792]
0,3,4,[s1-s6-s10],[m1081-m1173-m1312-m1519]
0,2,3,[s6-s12],[m1607-m1759-m1907]
0,1,6,[s6],[m1607-m1738-m1742-m1743-m1802-m1832]
0,1,5,[s1],[m1607-m1665-m1742-m1743-m1845]
0,2,5,[s1-s6],[m1418-m1467-m1551-m1633-m1792]
0,2,3,[s6-s10],[m1564-m1607-m1674]
0,1,6,[s14],[m1286-m1594-m1607-m1645-m1674-m1787]
0,1,5,[s9],[m1158-m1358-m1594-m1607-m1674]
0,3,6,[s1-s6-s9],[m896-m1157-m1564-m1594-m1607-m1674]
0,1,4,[s1],[m916-m1562-m1778-m1808]
0,2,3,[s5-s9],[m1562-m1662-m1764]
0,2,4,[s5-s6],[m1282-m1716-m1791-m1840]
0,1,3,[s6],[m1203-m1636-m1716]
0,1,6,[s6],[m979-m1249-m1345-m1467-m1495-m1633]
0,2,4,[s1-s5],[m1529-m1570-m1778-m1808]
0,3,6,[s1-s6-s10],[m1442-m1525-m1549-m1662-m1778-m1792]
0,2,4,[s1-s5],[m879-m1521-m1700-m1778]
844,1,3,[s9],[m1136-m1778-m1830]
0,3,4,[s9-s12-s13],[m1692-m1715-m1740-m1860]
0,1,4,[s1],[m1690-m1720-m1781-m1825]
0,3,3,[s1-s9-s14],[m1827-m1860-m1875]
0,3,3,[s1-s5-s9],[m1691-m1785-m1860]
0,2,5,[s5-s9],[m1692-m1713-m1740-m1805-m1875]
0,2,4,[s5-s9],[m1733-m1781-m1825-m1875]
0,1,4,[s9],[m1266-m1782-m1827-m1860]
0,2,3,[s1-s9],[m1740-m1741-m1805]
0,2,4,[s1-s9],[m1613-m1640-m1733-m1899]
0,1,3,[s1],[m1733-m1741-m1782]
0,1,3,[s1],[m1592-m1691-m1899]
0,1,3,[s9],[m1741-m1782-m1875]
0,1,3,[s9],[m1691-m1782-m1875]
0,2,4,[s1-s9],[m1733-m1740-m1782-m1826]
0,2,5,[s1-s9],[m1715-m1740-m1741-m1806-m1884]
0,2,6,[s1-s9],[m1266-m1713-m1740-m1782-m1785-m1875]
0,2,6,[s1-s9],[m1691-m1715-m1719-m1733-m1785-m1860]
0,2,3,[s1-s9],[m1733-m1825-m1827]
0,2,4,[s6-s9],[m1691-m1741-m1860-m1875]
0,2,4,[s1-s9],[m1715-m1782-m1783-m1875]
0,2,5,[s1-s9],[m1593-m1690-m1719-m1782-m1875]
0,1,3,[s1],[m1782-m1805-m1884]
0,1,3,[s5],[m1266-m1690-m1825]
0,1,5,[s1],[m1675-m1713-m1719-m1741-m1884]
0,1,5,[s13],[m1733-m1741-m1781-m1825-m1908]
0,2,4,[s1-s5],[m1607-m1789-m1832-m1844]
0,3,4,[s4-s9-s15],[m537-m1546-m1567-m1705]
0,3,3,[s1-s5-s6],[m1272-m1273-m1716]
0,1,3,[s1],[m1743-m1844-m1877]
0,3,4,[s1-s14-s20],[m1433-m1458-m1821-m1822]
0,1,3,[s6],[m1362-m1417-m1439]
0,1,4,[s6],[m1194-m1419-m1514-m1641]
0,1,5,[s1],[m885-m1221-m1417-m1641-m1718]
0,1,4,[s1],[m1399-m1417-m1553-m1852]
0,1,6,[s6],[m1282-m1417-m1474-m1489-m1616-m1791]
0,1,3,[s1],[m792-m1417-m1722]
0,1,4,[s5],[m885-m1417-m1553-m1571]
0,1,4,[s1],[m1417-m1544-m1553-m1876]
0,2,5,[s5-s6],[m974-m1282-m1403-m1417-m1649]
0,1,3,[s1],[m1399-m1417-m1771]
0,1,6,[s1],[m1417-m1485-m1564-m1571-m1586-m1722]
0,1,3,[s1],[m1570-m1778-m1792]
0,2,3,[s1-s9],[m782-m834-m1320]
0,2,3,[s2-s9],[m1062-m1546-m1705]
0,2,5,[s6-s9],[m916-m979-m1012-m1181-m1792]
0,1,6,[s6],[m977-m1271-m1442-m1622-m1778-m1792]
0,1,3,[s5],[m812-m1649-m1667]
0,2,7,[s6-s9],[m917-m977-m1135-m1271-m1442-m1470-m1778]
0,1,5,[s6],[m1443-m1524-m1668-m1792-m1883]
0,3,4,[s1-s6-s10],[m1194-m1390-m1571-m1823]
0,3,3,[s1-s6-s13],[m1440-m1619-m1725]
0,2,5,[s5-s9],[m793-m1282-m1466-m1821-m1822]
0,2,4,[s6-s12],[m1440-m1485-m1571-m1791]
0,2,3,[s6-s12],[m937-m1485-m1571]
0,1,3,[s4],[m1362-m1534-m1791]
0,1,7,[s6],[m1135-m1241-m1271-m1442-m1488-m1621-m1830]
0,2,5,[s1-s6],[m1418-m1525-m1549-m1622-m1662]
0,1,4,[s1],[m1622-m1652-m1721-m1778]
0,1,5,[s6],[m733-m915-m1360-m1591-m1792]
0,1,4,[s6],[m1100-m1525-m1591-m1652]
0,1,3,[s1],[m1166-m1384-m1492]
0,1,3,[s9],[m1056-m1661-m1766]
0,1,3,[s9],[m877-m1136-m1830]
0,1,3,[s6],[m893-m1194-m1203]
0,1,6,[s6],[m879-m1467-m1551-m1633-m1652-m1883]
0,3,6,[s1-s6-s9],[m917-m1013-m1360-m1424-m1778-m1792]
0,3,3,[s9-s14-s15],[m1271-m1661-m1766]
0,3,3,[s3-s6-s12],[m1194-m1581-m1618]
0,1,3,[s15],[m1261-m1524-m1792]
0,1,5,[s6],[m758-m1289-m1431-m1603-m1731]
0,2,3,[s1-s6],[m877-m1792-m1883]
0,3,4,[s1-s6-s10],[m1442-m1469-m1579-m1830]
0,1,4,[s6],[m915-m1644-m1669-m1830]
0,1,3,[s1],[m1572-m1622-m1701]
0,2,6,[s1-s6],[m1015-m1271-m1418-m1495-m1621-m1830]
0,2,7,[s1-s6],[m915-m917-m1135-m1424-m1442-m1778-m1792]
0,2,5,[s1-s6],[m1241-m1442-m1469-m1778-m1792]
0,3,3,[s4-s9-s15],[m1521-m1622-m1652]
0,2,3,[s1-s5],[m1521-m1778-m1829]
0,1,4,[s6],[m915-m1525-m1591-m1633]
0,1,3,[s6],[m1012-m1442-m1830]
0,2,3,[s6-s11],[m1271-m1442-m1579]
0,3,5,[s6-s9-s20],[m1013-m1135-m1181-m1381-m1883]
0,1,4,[s6],[m937-m1426-m1571-m1722]
0,1,3,[s6],[m1181-m1622-m1883]
0,2,4,[s6-s9],[m1181-m1495-m1661-m1883]
0,1,4,[s6],[m915-m1135-m1205-m1792]
0,3,4,[s1-s4-s5],[m1381-m1469-m1551-m1883]
0,1,4,[s9],[m537-m822-m1567-m1705]
0,2,4,[s9-s10],[m1661-m1766-m1830-m1883]
0,1,4,[s9],[m1270-m1734-m1789-m1887]
0,1,5,[s6],[m1345-m1442-m1525-m1549-m1778]
0,1,5,[s1],[m908-m969-m1295-m1317-m1402]
0,1,3,[s9],[m1062-m1546-m1567]
0,1,4,[s6],[m1488-m1551-m1778-m1792]
0,1,3,[s1],[m1667-m1834-m1909]
0,1,3,[s6],[m1241-m1570-m1830]
0,1,4,[s1],[m947-m977-m1633-m1700]
0,1,4,[s6],[m1101-m1550-m1668-m1883]
0,1,7,[s6],[m1417-m1552-m1568-m1742-m1743-m1763-m1803]
0,1,5,[s9],[m938-m1552-m1734-m1802-m1844]
0,3,3,[s1-s6-s9],[m1552-m1590-m1844]
0,1,4,[s12],[m1362-m1397-m1466-m1840]
845,1,5,[s23],[m1631-m1637-m1666-m1693-m1723]
0,1,7,[s6],[m729-m1203-m1399-m1553-m1569-m1866-m1876]
0,3,6,[s1-s6-s10],[m1203-m1553-m1569-m1718-m1847-m1866]
0,1,5,[s1],[m1203-m1382-m1544-m1553-m1866]
871,1,3,[s1],[m1847-m1865-m1885]
0,1,3,[s1],[m1553-m1847-m1876]
0,1,5,[s1],[m1397-m1419-m1610-m1618-m1790]
0,1,3,[s1],[m1135-m1381-m1701]
0,1,4,[s9],[m943-m1181-m1495-m1700]
0,2,6,[s1-s6],[m1417-m1568-m1665-m1742-m1743-m1844]
0,1,3,[s1],[m1270-m1802-m1844]
0,1,3,[s6],[m1589-m1734-m1844]
0,1,5,[s9],[m1589-m1738-m1760-m1803-m1844]
0,1,3,[s9],[m1269-m1491-m1844]
0,1,5,[s1],[m1270-m1413-m1694-m1789-m1895]
0,1,3,[s1],[m885-m893-m1771]
0,1,3,[s1],[m885-m920-m1794]
